id,type,createdAt,post_text,linkedinUrl,author/name,author/linkedinUrl,author/info,repostId,processed_at
7487887736620707840,post,,"Burnham Breaking Barriers To Youth Employment: Up To £8,000 In Support For Employers, Plus New £4,500 A Year Household Bursary
Up To £8,000 In Support For SMEs Hiring Young Apprentices
Plus New £4,500-a-Year Household Bursary. Removing The Apprenticeship Barrier For Families on Universal Credit
Andy Burnham is definitely #BreakingBarriers to youth employment... coupled with the earlier announcement on technical education and more work experience from year 10/aged 14
Comments from Simon Ashworth from AELP, Lizzie Crowley from CIPD, Brian Dow from Mental Health UK, Abdi Mohamed from Scope, Philip Hoare from Balfour Beatty plc
.. plus Education Secretary Lucy Powell and Work and Pensions Secretary Pat McFadden
Check it out in full below:
https://lnkd.in/eRhZwSE8
#NEETs #BreakingBarriers #universalcredit #Apprenticeships #Employers #SME",https://www.linkedin.com/feed/update/urn:li:groupPost:4467089-7487887735836286976,Gavin O'Meara,https://www.linkedin.com/in/gavin-o-meara-1781a514?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAALgGKwBgGDNvUPWmhtyg6SEGgcufFrvQqE,CEO and Founder of FE News and FE Careers,,2026-07-30 07:08:28
7488279634804051971,comment,2026-07-29T17:09:50.446Z,Thank you for sharing 🙏🏻,https://www.linkedin.com/feed/update/urn:li:ugcPost:7488265376414281728?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7488265376414281728%2C7488279634804051971%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287488279634804051971%2Curn%3Ali%3AugcPost%3A7488265376414281728%29,,,,,2026-07-30 07:08:28
7488265376867373056,post,,"I’m not aligned to the recruitment in any way, but some in my network are, so reposting for reach",https://www.linkedin.com/posts/tamsin-bradberry-8b45318_performance-chef-opportunity-barcelona-activity-7488265376867373056-RKPr,Tamsin Bradberry,https://www.linkedin.com/in/tamsin-bradberry-8b45318?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAGAesgBNNHmhlyUF12bdpe55ynX3YO1_y0,"Strategic Talent Partner to Financial Services & Supporting Industries | Solving Complex Hiring Challenges from First Hires to Leadership Replacement | Search, Talent Mapping & Market Insight | AI in Business certified.",7.488236728697258e+18,2026-07-30 07:08:28
7487450466671329282,post,,"💼 Top candidates are evaluating opportunities differently in today's market.

A competitive salary will always matter.

But it's no longer the only factor influencing a candidate's decision.

Today's professionals are also looking at:

✅ Career growth opportunities

✅ Company culture and leadership

✅ Work-life balance and flexibility

✅ Stability and long-term potential

✅ A hiring process that is clear and respectful

We've seen candidates accept offers that weren't the highest paying because they felt a stronger connection to the organisation, understood the opportunity, and had confidence in the people they would be working with.

💡 Recruitment has become about more than filling a vacancy.

It's about creating an opportunity that people genuinely want to be part of.

The organisations attracting top talent understand that every interaction during the hiring process helps shape that decision.

What do you think candidates value most when choosing their next opportunity?

👇 We'd love to hear your perspective.

#Hiring #Recruitment #TalentAcquisition #Staffing #EmployerBranding #Leadership",https://www.linkedin.com/posts/career-path-staffing_hiring-recruitment-talentacquisition-activity-7487450466671329282-kHOD,Career Path Staffing,https://www.linkedin.com/company/career-path-staffing/posts,"2,715 followers",,2026-07-30 07:08:28
7488152622076719104,post,,"The latest edition of Burman & Beyond is here!

In this newsletter, we’re sharing insights, advice, and opportunities to help professionals across Higher Education stay informed and supported.

Inside this edition:

- What the latest National Student Survey results could mean for professional services teams

- How to make a stronger impression at your next HE interview

- The latest Higher Education opportunities available now


Whether you’re looking to stay up to date with sector trends or exploring your next career move, there’s plenty to discover.

Read the latest edition of Burman & Beyond below 👇

#Burmanrecruitment #Highereducation #Newsletter",https://www.linkedin.com/posts/burman-recruitment_burmanrecruitment-highereducation-newsletter-activity-7488152622076719104-SlE2,Burman Recruitment,https://www.linkedin.com/company/burman-recruitment/posts,"73,087 followers",,2026-07-30 07:08:28
7487930401810788352,post,,"The workplace isn't what it was five years ago, and it won't be the same five years from now.

Building a future-ready workforce takes more than filling positions. It requires the right strategy, continuous learning, and leaders who are prepared to adapt to change.

📖 Read our latest blog to learn how you can prepare your organization for the future: https://lnkd.in/gSR2cPFV

#TullochConsulting #FutureOfWork #LeadershipSupport",https://www.linkedin.com/posts/tulloch-consulting_talent-acquisition-tips-for-effective-hiring-activity-7487930401810788352-UL3j,Tulloch Consulting,https://www.linkedin.com/company/tulloch-consulting/posts,"1,172 followers",,2026-07-30 07:08:28
7486842614315470848,comment,2026-07-25T17:59:38.063Z,بالتوفيق إن شاء الله,https://www.linkedin.com/feed/update/urn:li:ugcPost:7486796202227728384?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7486796202227728384%2C7486842614315470848%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287486842614315470848%2Curn%3Ali%3AugcPost%3A7486796202227728384%29,,,,,2026-07-30 07:08:28
7486796203179978752,post,,"> **السلام عليكم ورحمة الله وبركاته،**
> نظراً لإغلاق فرع الشركة الأخيرة التي كنت أعمل بها على مستوى المحافظة وتصفية أعمالها، أبحث حالياً عن فرصة عمل جديدة في مجال **المحاسبة (عملاء وموردين / AR & AP Accountant)**.
> **نبذة عن خبراتي ومؤهلاتي:**
>  * خبرة عملية في إدارة ومتابعة حسابات العملاء والموردين.
>  * متابعة التحصيلات، السداد، وإعداد كشوف الحساب والدورات المستندية.
>  * مطابقة الحسابات الدورية وإعداد التسويات المالية.
>  * إجادة العمل على البرامج المحاسبية وبرامج الأوفيس (خاصة Excel).
> 📍 **النطاق الجغرافي للعمل:** القاهرة / القاهرة الجديدة / العاشر من رمضان / مدينة بدر / العاصمة الإدارية الجديدة.
> 💼 **نوع العمل:** دوام كامل (Full-time).
> لمن يتوفر لديه شاغر مناسب، يسعدني التواصل عبر الرسائل الخاصة (DM) أو من خلال:
> 📧 **البريد الإلكتروني:** a.muhamad12.98@gmail.com
> 📱 **رقم التواصل / واتساب:** 01002985352
> 📄 *(مرفق السيرة الذاتية CV)*
> شاكر جداً لدعمكم وإعادة المشاركة (Repost) لتصل للفرصة المناسبة.

> **Hello Everyone,**
> Due to the full closure of my previous company's branch at the governorate level and the liquidation of its operations, I am currently seeking a new career opportunity as an **Accounts Receivable & Payable Accountant (AR / AP Accountant)**.
> **Key Qualifications & Responsibilities:**
>  * Hands-on experience in managing AR & AP functions.
>  * Following up on collections, payments, issuing account statements, and document cycles.
>  * Performing regular account reconciliations and financial adjustments. وعليكم
>  * Proficient in accounting software and MS Office (especially Excel).
> 📍 **Preferred Locations:** Cairo / New Cairo / 10th of Ramadan / Badr City / New Administrative Capital.
> 💼 **Employment Type:** Full-time.
> If you have a suitable opening, I would appreciate connecting via Direct Message (DM) or through:
> 📧 **Email:** a.muhamad12.98@gmail.com
> 📱 **Phone / WhatsApp:** 01002985352
> 📄 *(CV Attached)*
> Thank you for your support and for sharing/reposting to help reach the right opportunity!",https://www.linkedin.com/posts/ahmed-hamid98_%D8%A7%D9%84%D8%B3%D9%84%D8%A7%D9%85-%D8%B9%D9%84%D9%8A%D9%83%D9%85-%D9%88%D8%B1%D8%AD%D9%85%D8%A9-%D8%A7%D9%84%D9%84%D9%87-%D9%88%D8%A8%D8%B1%D9%83%D8%A7%D8%AA%D9%87-activity-7486796203179978752-Smmf,Ahmed M.,https://www.linkedin.com/in/ahmed-hamid98?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAACkr9XEBmaUJXcanctujBx2X6JZMynoJQZ4,ACCOUNTANT,,2026-07-30 07:08:28
7488201754334097408,post,,"📩 The latest edition of the brand builder has landed! 

Inside this month's newsletter: 
💡 An interview tip that could help you stand out
💸 Our Architecture Salary Survey is ready to download 
📈 A surprising insight into the MEP market 
📢 What a marketing recruiter should actually be doing to help you 
🌊 A look at what our team got up to this month 

Have a read and let us know what you think! 👇",https://www.linkedin.com/posts/konker-group_the-latest-edition-of-the-brand-builder-activity-7488201754334097408-qGkJ,Konker,https://www.linkedin.com/company/konker-group/posts,"34,819 followers",,2026-07-30 07:08:28
7486377644847116288,comment,2026-07-24T11:12:00.703Z,"Great tips indeed.
I remember my last offer letter,  I only checked the job title and salary and proceeded to sign.",https://www.linkedin.com/feed/update/urn:li:activity:7486367151164043264?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7486367151164043264%2C7486377644847116288%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287486377644847116288%2Curn%3Ali%3Aactivity%3A7486367151164043264%29,,,,,2026-07-30 07:08:28
7486367151164043264,post,,"5 Things to Check Before Accepting a Job Offer... 👀

Receiving a job offer is exciting, but before you say ""yes"", take a few minutes to check the details.

1. Salary & Overtime
Make sure you understand your pay, overtime rates, and when you'll be paid.

2. Working Hours & Shift Pattern
Confirm your weekly hours, shift schedule, and whether weekend or night work is required.

3. Location & Travel
Is the workplace easy to get to? If you're relocating, ask what support is available.

4. Contract & Benefits
Check your holiday entitlement, pension, bonuses, and any additional company benefits.

5. Career Progression
Will you have opportunities to learn new skills and progress within the company?

Taking a few extra minutes to review your offer can help you make the right decision for your future.

Looking for your next opportunity? Workforce is here to help you find the right role.

Get in touch with our team today!
☎️ 01204 393 000
📩 jobs@work-force.co.uk
🌐 https://lnkd.in/eFJCuaM7

#JobSearch #CareerAdvice #JobOffer #Recruitment #Workforce #Hiring #CareerTips #NewJob #UKJobs",https://www.linkedin.com/posts/workforce-recruitment-group-limited_jobsearch-careeradvice-joboffer-activity-7486367151164043264-UGFv,Workforce Recruitment Group,https://www.linkedin.com/company/workforce-recruitment-group-limited/posts,"24,914 followers",,2026-07-30 07:08:28
7485783318060507136,post,,"In the competitive world of distributed work, optimizing costs without sacrificing quality is a priority. Venezuela has established itself as a strategic remote talent hub, offering highly skilled, adaptable, and committed professionals. 

In this article, we analyze the most in-demand roles that guarantee a high return on investment (ROI) when hiring through BPO LATAM, including: 

�� Full-Stack Developers and IT Specialists 
📞 Customer Experience (CX) & Bilingual Support Specialists 
🏢 Virtual Assistants and Administrative Support 
📊 Data Analysts and Digital Marketing Specialists 
💰 Accounting and Finance Specialists (Bookkeeping) 

👉 Ready to power up your global team with elite Venezuelan talent? Read the full article on our blog and discover why hiring through BPO LATAM is your best operational ally: 

https://lnkd.in/ezUvTZit 

#BPOLATAM #TalentWithoutBorders #RemoteWork #Venezuela #GlobalHiring #VenezuelanTalent #TalentHub #CostEfficiency #ScaleUp",https://www.linkedin.com/posts/bpo-latam-en_bpolatam-talentwithoutborders-remotework-activity-7485783318060507136-XVuS,BPO LATAM USA,https://www.linkedin.com/company/bpo-latam-en/posts,"1,870 followers",,2026-07-30 07:08:28
7486454184465158144,comment,2026-07-24T16:16:09.170Z,"Sorry I missed you, but stop by and say hello to the Compass team that’s representing today! Thanks for making this event possible.",https://www.linkedin.com/feed/update/urn:li:activity:7486405601254842368?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7486405601254842368%2C7486454184465158144%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287486454184465158144%2Curn%3Ali%3Aactivity%3A7486405601254842368%29,,,,,2026-07-30 07:08:28
7486405601254842368,post,,"Setup is complete! Come out and be a part of someone’s new beginning, or start your own!

Jubilee Jobs of Lexington Back to Work BBQ 10a-1p",https://www.linkedin.com/posts/stevefossier_setup-is-complete-come-out-and-be-a-part-activity-7486405601254842368-ldwU,Steve Fossier,https://www.linkedin.com/in/stevefossier?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAB6yfZQBTQuk0wO1Ne7o7Ko8FjEAmWwUHsY,Operations Leader | Licensed Insurance Agent | 2nd Chance Advocate | Employer of the Year Award Winner | Thought Provoker | Laughter Creator,,2026-07-30 07:08:28
7485984100508532736,comment,2026-07-23T09:08:12.421Z,"Recruiting with Macati means prioritizing integrity.
  
Our No-Fee Guarantee is an integral part of our commitment to ethical recruitment, ensuring beneficial outcomes for all.
  
See how we support successful, ethical placements for businesses around the globe: https://macatirecruitment.com/no-fee-guarantee/",https://www.linkedin.com/feed/update/urn:li:activity:7485984099539591168?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7485984099539591168%2C7485984100508532736%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287485984100508532736%2Curn%3Ali%3Aactivity%3A7485984099539591168%29,,,,,2026-07-30 07:08:28
7485984099539591168,post,,"In the complex world of #OffshoreRecruitment, ethical considerations and compliance with local labor laws are paramount.
   
At Macati, a guiding principle of our operations is ‘recruitment with integrity.’
   
This ethos not only shapes our approach but also ensures fair treatment and the avoidance of exploitation.
   
As an accredited Foreign Placement Agency with the Department of Migrant Workers in the Philippines, we firmly adhere to a ’no fees’ policy for candidates, setting us apart in the industry.

In this article, we delve deeper into our guiding principles and share best practices in offshore recruitment.
  
Read more on our blog: https://lnkd.in/gVn3JYcq
  
  
  
  
  
  
#Macati #EthicalRecruitment #OffshoreHiring #FairLaborPractices #Compliance #GlobalWorkforce #IntegrityInHiring #EmployerPaysPolicy #NoToExploitation #LegalHiring #TransparentRecruitment #FairSelection #SupportingCandidates #RecruitmentWithIntegrity #EthicalEmployment #LaborLaws #RecruitmentStandards #GlobalTalentAcquisition #ResponsibleRecruiting #PhilippinesRecruitment #RecruitmentEthics #MacatiRecruitment",https://www.linkedin.com/posts/macatirecruitment_offshorerecruitment-macati-ethicalrecruitment-activity-7485984099539591168-5uvI,Macati,https://www.linkedin.com/company/macatirecruitment/posts,"1,864 followers",,2026-07-30 07:08:28
7487937424967319552,post,,"📋 HR Template Tuesday: Job Description Template

A great hire starts with a great job description!

Yet many organizations are still working from documents that haven't been updated in years.

A well-crafted job description helps attract stronger candidates, clarify expectations, and support employee success.

That's why we're sharing our complimentary Job Description Template.

🎁 Download it here: https://lnkd.in/eWgQQtiF

Need help beyond the document?
People First HR Services can support your organization with additional job descriptions, salary market analysis, workforce planning, recruitment, organizational design, compensation reviews, and workplace assessments to ensure roles align with business needs.

What's the oldest job description in your organization?

#HRTemplateTuesday #Recruitment #TalentAcquisition #PeopleFirstHR",https://www.linkedin.com/posts/leigh-ann-christensen-9495a526_job-description-template-activity-7487937424967319552-E7hA,Leigh Ann Christensen,https://www.linkedin.com/in/leigh-ann-christensen-9495a526?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAVtLQkBa8emNv5j1tdiVuzLNUFB5dpUuWk,"People First Always! LOVE what I do, the Canadian outdoors, biking, skiing, my family, especially my dog!",,2026-07-30 07:08:28
7485996996315516928,comment,2026-07-23T09:59:27.021Z,Good luck Martin!,https://www.linkedin.com/feed/update/urn:li:ugcPost:7485653632978427904?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7485653632978427904%2C7485996996315516928%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287485996996315516928%2Curn%3Ali%3AugcPost%3A7485653632978427904%29,,,,,2026-07-30 07:08:28
7485653733436129280,post,,"Hiring plans? - Want access to my 25+ years experience and amazing network? Act quickly and you can have my time exclusively! 

#Sustainability #Recruitment #Exclusive",https://www.linkedin.com/posts/martin-pyke-011b0b_sustainability-recruitment-exclusive-activity-7485653733436129280-2woW,Martin Pyke,https://www.linkedin.com/in/martin-pyke-011b0b?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAAqDk0BtLO_Ymm44C7_NsJcLL7yXPUDU2k,"🌱 Founder of MNRecruit | Connecting Sustainability Professionals with Purpose-Led Employers | Passionate About The Natural World, Running & Recruitment | Let’s Build a Greener Future Together | Book a Teams below",,2026-07-30 07:08:28
7487912709959786496,comment,2026-07-28T16:51:48.746Z,That must feel a bit surreal for you Ant Hanlon ❤️,https://www.linkedin.com/feed/update/urn:li:activity:7487873817189494786?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7487873817189494786%2C7487912709959786496%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287487912709959786496%2Curn%3Ali%3Aactivity%3A7487873817189494786%29,,,,,2026-07-30 07:08:28
7487970847790616576,comment,2026-07-28T20:42:49.885Z,"Lauren Cox, could you please help spread the word?💚",https://www.linkedin.com/feed/update/urn:li:activity:7487873817189494786?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7487873817189494786%2C7487970847790616576%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287487970847790616576%2Curn%3Ali%3Aactivity%3A7487873817189494786%29,,,,,2026-07-30 07:08:28
7487873817189494786,post,,"https://lnkd.in/eDHEVZe2

It's out now everyone. Check out whether you are the right person to be the next leader of this wonderful organisation that is Leeds Irish Health and Homes

Fréa Rachael Loftus MBE FRSA Victoria Denman Anna Franks Eimear Maguire Míchael Gorman Ann (O’Brien) Potter Irish Community Care Manchester John Delahunty Embassy of Ireland, Great Britain",https://www.linkedin.com/posts/ant-hanlon-004b9810_chief-executive-leeds-irish-health-and-activity-7487873817189494786-GJBS,Ant Hanlon,https://www.linkedin.com/in/ant-hanlon-004b9810?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAJPkwQBIx6akWvvtXIKAjldZN4rg1LlIkA,Chief Executive at Leeds Irish Health & Homes,,2026-07-30 07:08:28
7485984438598721536,post,,"“I’ve got years of experience… why am I still getting rejected?”

This is a question I hear from experienced professionals just as often as I hear it from international students.

Meet Sujeet Tanga ( https://lnkd.in/gdWeSWds )

An experienced #SupplyChain & #Logistics professional who had been trying to secure the right opportunity in the UK for almost two years.

Like many professionals, he did everything he thought he should.

Applied online.

Updated his CV.

Kept searching.

Kept hoping.

Yet the outcome remained the same…

Rejection after rejection.

When Sujeet reached out to us at Job Bridge Recruitment Ltd, we didn’t tell him to apply for another 500 jobs.

We rebuilt the entire strategy.

✔ Targeted employers that genuinely hire

✔ Tailored CVs and applications

✔ LinkedIn optimisation and networking

✔ Interview coaching and preparation

✔ A roadmap focused on quality, not quantity

Three months later, Sujeet secured a role as a Senior Buyer / Purchasing Lead with a £36K+ salary at an excellent UK company.

A fantastic outcome and a well-deserved opportunity.

Sujeet was on a dependent visa, which meant #sponsorship wasn’t a barrier for him.

However, many talented international professionals and graduates don’t have that advantage.

That’s why I always remind people:

Whatever visa you’re on, time matters.

Every month spent following the wrong strategy is a month you don’t get back.

The UK job market hasn’t stopped hiring.

It has simply become more competitive and more strategic.

Whether you’re an experienced professional or a recent graduate, success rarely comes from sending more applications.

It comes from sending the right applications to the right employers with the right positioning.

Congratulations, Sujeet! 👏

Wishing you every success in your new role.

📩 If you’ve been applying for months—or even years—without seeing the results you deserve, perhaps it’s time to rethink the strategy rather than your potential. My inbox is always open.

#SupplyChain #Logistics #Procurement #SeniorBuyer #Purchasing #UKJobs #UKCareers #InternationalProfessionals #DependentVisa #PSWVisa #VisaSponsorship #GraduateJobs #CareerAdvice #JobSearch #IndiansInUK #SupplyChainJobs #ProcurementJobs #Recruitment #CareerGrowth #SuccessStory #JobBridgeRecruitment",https://www.linkedin.com/posts/shubham-gupta-6b0987126_supplychain-logistics-sponsorship-activity-7485984438598721536-TBLW,Shubham Gupta,https://www.linkedin.com/in/shubham-gupta-6b0987126?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAB8cxyQB5PxKk1XMoJGaROTkvo_AsxNTsBU,"Director & Career Coach @Job Bridge Recruitment Global Recruitment Leader | 20,000+ Career Success Stories | Connecting Talent with Opportunity.",,2026-07-30 07:08:28
7487905116008894464,comment,2026-07-28T16:21:38.206Z,So much excitement all in one day!  👏 ,https://www.linkedin.com/feed/update/urn:li:activity:7487887517589942272?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7487887517589942272%2C7487905116008894464%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287487905116008894464%2Curn%3Ali%3Aactivity%3A7487887517589942272%29,,,,,2026-07-30 07:08:28
7487893289711509517,comment,2026-07-28T15:34:38.598Z,"There is a LOT to wrap our heads around and in many ways, this lands at exactly the time when many in education are taking a break and perhaps not all together in one place as a team.

But we're great at being agile and responding to change in our sector and there is a lot in here which could be genuinely exciting.

For me, it is starting discussions about how we ensure we have the right skilled educators in place to deliver this at scale as it will pose some challenges for sure.
But opportunities too!",https://www.linkedin.com/feed/update/urn:li:activity:7487887517589942272?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7487887517589942272%2C7487893289711509517%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287487893289711509517%2Curn%3Ali%3Aactivity%3A7487887517589942272%29,,,,,2026-07-30 07:08:28
7487887517589942272,post,,"Burnham Breaking Barriers To Youth Employment: Up To £8,000 In Support For Employers, Plus New £4,500 A Year Household Bursary

Up To £8,000 In Support For  SMEs Hiring Young Apprentices

Plus New £4,500-a-Year Household Bursary. Removing The Apprenticeship Barrier For Families on Universal Credit 

Andy Burnham is definitely #BreakingBarriers to youth employment... coupled with the earlier announcement on technical education and more work experience from year 10/aged 14

Comments from Simon Ashworth from AELP, Lizzie Crowley from CIPD, Brian Dow from Mental Health UK, Abdi Mohamed from Scope, Philip Hoare from Balfour Beatty plc

.. plus Education Secretary Lucy Powell and Work and Pensions Secretary Pat McFadden

Check it out in full below:
https://lnkd.in/eRhZwSE8
#NEETs #BreakingBarriers #universalcredit #Apprenticeships #Employers #SME",https://www.linkedin.com/posts/gavin-o-meara-1781a514_burnham-breaking-barriers-to-youth-employment-activity-7487887517589942272-G737,Gavin O'Meara,https://www.linkedin.com/in/gavin-o-meara-1781a514?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAALgGKwBgGDNvUPWmhtyg6SEGgcufFrvQqE,CEO and Founder of FE News and FE Careers,,2026-07-30 07:08:28
7488290600748933120,comment,2026-07-29T17:53:24.931Z,John Haley Rising UK job postings are encouraging but they also increase pressure on recruitment teams to hire quickly without sacrificing quality or candidate experience. As a garage owner I see the same challenge when workshops urgently need skilled technicians but cannot afford a poor hire. Strong networks better processes and trusted recruitment partners help businesses move faster while still finding people who are right for the role and the team Lets connect,https://www.linkedin.com/feed/update/urn:li:activity:7487911841260634112?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7487911841260634112%2C7488290600748933120%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287488290600748933120%2Curn%3Ali%3Aactivity%3A7487911841260634112%29,,,,,2026-07-30 07:08:28
7487981999668826112,comment,2026-07-28T21:27:08.700Z,"That's good news John, thanks for sharing 👍",https://www.linkedin.com/feed/update/urn:li:activity:7487911841260634112?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7487911841260634112%2C7487981999668826112%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287487981999668826112%2Curn%3Ali%3Aactivity%3A7487911841260634112%29,,,,,2026-07-30 07:08:28
7487911841260634112,post,,"📈 Encouraging news for UK hiring!

The latest Recruitment & Employment Confederation Labour Market Tracker found 1.76 million active UK job postings in June, up 9.2% on May and 11.4% year-on-year. New postings also jumped 30.8% month-on-month. 🚀

It’s a welcome sign of movement. But as hiring activity increases, so does the pressure on TA teams to move quickly without compromising quality or candidate experience. ⏱️✨

This is where community becomes a genuine advantage. 🤝

Through IHR - In-house Recruitment Membership, in-house recruitment and TA professionals can:
💬 Learn from peers facing the same challenges
🛠️ Access practical tools, events and expert insights
🔗 Connect with 150+ trusted suppliers and partners making work better
💡 Discover smarter ways to improve hiring

That means less time reinventing the wheel and more confidence to improve processes, make better decisions, hire faster and create candidate experiences that strengthen the employer brand. 🎯

When hiring picks up, the strongest TA teams won’t just hire faster - they’ll hire smarter, supported by the right peers, insights and partners. 🤝

#TalentAcquisition #InHouseRecruitment #CandidateExperience #Recruitment #IHRMembership",https://www.linkedin.com/posts/john-haley-3299a9b_talentacquisition-inhouserecruitment-candidateexperience-activity-7487911841260634112-LVg1,John Haley,https://www.linkedin.com/in/john-haley-3299a9b?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAIaxJEBODwtXXfmvqUsXlsHTGpPIGnS8FI,Partnerships at IHR | Connecting In-House Recruitment and Talent Acquisition Teams with the Solutions and Partners That Help Them Work Faster and Smarter,,2026-07-30 07:08:28
7485857225853415425,post,,I couldn’t recommend a better team to work and learn from. What a fabulous opportunity!!,https://www.linkedin.com/posts/daisysteinermph_job-application-activity-7485857225853415425-pKYy,"Daisy Steiner, MSPH",https://www.linkedin.com/in/daisysteinermph?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAACVLDhkB9BhBSgO0fj00typ-EdNfy52JVE0,Epidemiologist at Arizona Department of Health Services,7.479976707123216e+18,2026-07-30 07:08:28
7486363175798525952,comment,2026-07-24T10:14:31.013Z,Thank you for including us! ,https://www.linkedin.com/feed/update/urn:li:ugcPost:7486049152473227264?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7486049152473227264%2C7486363175798525952%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287486363175798525952%2Curn%3Ali%3AugcPost%3A7486049152473227264%29,,,,,2026-07-30 07:08:28
7486348235691876352,post,,"Inside this week's newsletter:

📍 the UK's fastest-growing graduate job markets revealed
⚖️ why Britain's 'always-on' work culture is raising wellbeing concerns
🎓 growing pressure on university places in Scotland
📈 how Gen Z is reshaping ideas about career success
🎨 why financial pressures are making it harder to stay in creative careers.

Whether you're exploring career options, preparing for results day or keeping an eye on the graduate jobs market, these are the stories worth knowing this week.

Read the full newsletter to get the key takeaways and practical careers advice behind the headlines 👉",https://www.linkedin.com/posts/prospects-study-tips-and-careers-advice_inside-this-weeks-newsletter-the-uks-activity-7486348235691876352-X0hX,Prospects - study tips and careers advice,https://www.linkedin.com/showcase/prospects-study-tips-and-careers-advice/posts,527 followers,,2026-07-30 07:08:28
7485922235292041217,comment,2026-07-23T05:02:22.603Z,"Hi everyone,
I’m currently working as an HR Recruiter at LERNX ✨
We’re currently hiring for hr/marketing intern for 2 months anyone wants to know more than contact me!
Applications are open for only 4 days.

If you're interested then share your resume on my WhatsApp number:- 8889799711",https://www.linkedin.com/feed/update/urn:li:activity:7485676292890165248?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7485676292890165248%2C7485922235292041217%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287485922235292041217%2Curn%3Ali%3Aactivity%3A7485676292890165248%29,,,,,2026-07-30 07:08:28
7485707223516569601,comment,2026-07-22T14:47:59.802Z,"Well said 👌 AI has great potential in HR and it's being used widely already. However, using it for initial screening is perhaps better than relying on it completely for hiring decisions. That is best left as a human responsibility, especially in case of creative roles as you have mentioned. Even the screening process needs extensive guardrails to avoid ending up with a lot of average resumes, having filtered out the few off-beat but valuable ones. ",https://www.linkedin.com/feed/update/urn:li:activity:7485676292890165248?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7485676292890165248%2C7485707223516569601%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287485707223516569601%2Curn%3Ali%3Aactivity%3A7485676292890165248%29,,,,,2026-07-30 07:08:28
7485676292890165248,post,,"A beautiful and thought provoking conversation around how fast can hiring get. 

My personal view remains that hiring should be a very intentional process. AI and associated tools will soon become a reliable partner for TA specialists, and how to leverage this tool is what is important. A very pertinent question also came in from several leaders on what role can AI based hiring play when we are looking to hire creatives, and innovation forward roles (or even if traditional interviewing is the right approach for selection of such niche talent). 

Changing behaviour of organizations, hiring managers and HR teams across the world is no small feat, something Ankit Aggarwal is trying to do with UnStop.",https://www.linkedin.com/posts/debomita-mukherjee-12900224_brandconnectinitiative-ethrworld-talentacquisition-activity-7485676292890165248-KO26,Debomita Mukherjee,https://www.linkedin.com/in/debomita-mukherjee-12900224?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAT7zjEBc-Fzc7mDkNQKvVvU2JECeO_S9cE,Head of HR with Global Experience | Specialized in Organizational Design & Change Management | Scaling Global Talent Strategy & Business Excellence | Architecting High-Performance Cultures,7.485580474946384e+18,2026-07-30 07:08:28
