postId,pageName,text,time,likes,comments,shares,viewsCount,videoPostViewCount,url,link,year,month,weekday,hour,clean_text,word_count,character_count,engagement,engagement_rate
1309520000000000.0,BarbequeNation,"Awadhi Lost Recipes by Chef Ritu Jaiswal is arriving at Barbeque Nation — bringing with it the finesse of centuries-old culinary heritage revived for today’s palate.

Get ready for a feast that celebrates the slow artistry of Awadhi cooking —
delicate Kebabs that melt at the slightest touch, fragrant Handi Biryanis, luscious Kormas, soulful Nihari, and festive desserts crafted with pure, traditional technique.

This is more than food — it’s nostalgia, memory, and mastery on a plate.

📍 Barbeque Nation, Lulu Mall, Lucknow
📅 Starting 3rd–7th December

Don’t miss the flavour revival — head over and be the first to experience it!

[Awadhi Food | Lost Recipes | Awadhi Biryani | Galawat Kebab | Nihari | Korma | Sheer Khurma | Chef Ritu Jaiswal | Awadhi Viraasat | Barbeque Nation | Lulu Mall Lucknow | Royal Cuisine | Heritage Food | Culinary Revival]",2025-11-29 14:46:24+00:00,77,1.0,4,8789.0,2444.0,https://www.facebook.com/reel/870092448821810/,No Link,2025,November,Saturday,14,awadhi lost recipes by chef ritu jaiswal is arriving at barbeque nation bringing with it the finesse of centuriesold culinary heritage revived for todays palate get ready for a feast that celebrates the slow artistry of awadhi cooking delicate kebabs that melt at the slightest touch fragrant handi biryanis luscious kormas soulful nihari and festive desserts crafted with pure traditional technique this is more than food its nostalgia memory and mastery on a plate barbeque nation lulu mall lucknow starting rdth december dont miss the flavour revival head over and be the first to experience it awadhi food lost recipes awadhi biryani galawat kebab nihari korma sheer khurma chef ritu jaiswal awadhi viraasat barbeque nation lulu mall lucknow royal cuisine heritage food culinary revival,124,790,82.0,0.009329844123335988
1309220000000000.0,BarbequeNation,"Odisha’s stories, spices, and signature dishes - all on one plate. 🍽️ Experience Chef Abinas Nayak’s Odia Trails, only at Barbeque Nation. Come hungry, leave mesmerised! ✨

Hurry and book your table now. Odia Trails is here for a limited time only!

( Barbeque Nation, Food pop up , Mumbai Odia food pop up, Odia Trials, Flavours, Taste, )",2025-11-29 06:24:49+00:00,13,0.0,1,0.0,0.0,https://www.facebook.com/BarbequeNation/posts/pfbid0fLtDw5yfhLRz3BGpzmARMiLG2q5L8U1Co3mpSsTYVRxYrPY8kSTChYZLdByXXBs4l,No Link,2025,November,Saturday,6,odishas stories spices and signature dishes all on one plate experience chef abinas nayaks odia trails only at barbeque nation come hungry leave mesmerised hurry and book your table now odia trails is here for a limited time only barbeque nation food pop up mumbai odia food pop up odia trials flavours taste,53,308,14.0,0.0
1308730000000000.0,BarbequeNation,"Delhi, get ready for a feast like never before! 🍢✨ Our biggest Barbeque Nation outlet in Delhi is now open at Regal building, Connaught Place. Come, grab your table, and dive into unlimited celebrations! 

[Barbeque Nation, New Store Opening, Delhi , Connaught Place, Regal Building ]",2025-11-28 14:04:22+00:00,57,0.0,3,15290.0,5940.0,https://www.facebook.com/reel/1392531669098178/,No Link,2025,November,Friday,14,delhi get ready for a feast like never before our biggest barbeque nation outlet in delhi is now open at regal building connaught place come grab your table and dive into unlimited celebrations barbeque nation new store opening delhi connaught place regal building,43,264,60.0,0.003924133420536298
1308630000000000.0,BarbequeNation,"The smiles, the aromas, the compliments - everything at the Lucknowi Dastarkhwan says pure delight. Let Chef Gul Ali treat you to the royal flavours of Lucknow. 

2 days to go… indulge at our Lucknowi Dastarkhwan before it ends.",2025-11-28 11:50:01+00:00,30,0.0,3,4984.0,1574.0,https://www.facebook.com/reel/1266107802006697/,No Link,2025,November,Friday,11,the smiles the aromas the compliments everything at the lucknowi dastarkhwan says pure delight let chef gul ali treat you to the royal flavours of lucknow days to go indulge at our lucknowi dastarkhwan before it ends,37,216,33.0,0.006621187800963082
1307780000000000.0,BarbequeNation,"When Nepali flavours meet Indian hospitality, it’s pure delight!

We were honoured to host Dr. Shankar Sharma, Ambassador of Nepal to India, and his team, Dr. Sunedra Thapa - Deputy Ambassador, Mr. Rabindra Jung Thapa - Counsellor, and Mr. Ambika Joshi, at our Flavours of Nepal pop-up with Chef Basant Rana, celebrating authentic Nepali warmth, spice and stories at Barbeque Nation.",2025-11-27 09:30:38+00:00,59,0.0,1,8329.0,2268.0,https://www.facebook.com/reel/790313854011025/,No Link,2025,November,Thursday,9,when nepali flavours meet indian hospitality its pure delight we were honoured to host dr shankar sharma ambassador of nepal to india and his team dr sunedra thapa deputy ambassador mr rabindra jung thapa counsellor and mr ambika joshi at our flavours of nepal popup with chef basant rana celebrating authentic nepali warmth spice and stories at barbeque nation,59,361,60.0,0.007203745947892904
1307300000000000.0,BarbequeNation,"Chef Ritu Jaiswal opens the doors to the forgotten kitchens of Ayodhya, Lucknow and Prayagraj with Awadhi Viraasat. From meticulously revived recipes to flavours that are nothing less than a legacy, every dish is a reminder of a culture that cooked with patience, passion and pride.
Savour classics like Sakoda, Kalpasi Tikka and Nimbu Halwa as you rediscover how beautifully history can taste.
📍 Lulu Mall, Lucknow
📅 3rd – 7th December, 2025
Curated by Chef Ritu Jaiswal

( Barbeque Nation, Food pop up , Lucknow food pop up, Awadhi Viraasat, Flavours, Taste)",2025-11-26 17:15:53+00:00,17,0.0,3,0.0,0.0,https://www.facebook.com/BarbequeNation/posts/pfbid0zggxfeyY4xk8zLHg4WDn9wJRj6DnpTSjtSPwJmim3b1HcezRCMtToLNbWNMeXnbul,No Link,2025,November,Wednesday,17,chef ritu jaiswal opens the doors to the forgotten kitchens of ayodhya lucknow and prayagraj with awadhi viraasat from meticulously revived recipes to flavours that are nothing less than a legacy every dish is a reminder of a culture that cooked with patience passion and pride savour classics like sakoda kalpasi tikka and nimbu halwa as you rediscover how beautifully history can taste lulu mall lucknow rd th december curated by chef ritu jaiswal barbeque nation food pop up lucknow food pop up awadhi viraasat flavours taste,87,528,20.0,0.0
1306450000000000.0,BarbequeNation,"A dish once begun in the quiet of the night…
left to simmer slowly as the world slept…
and unveiled at sunrise, that warmed both body and spirit.

What started as a humble, hearty meal for mazdoors
became a treasured favourite across generations —
and today, it arrives at our Dastarkhwan with the same respect and patience it was born from.

Experience Chef Gul Ali’s signature Nihari — slow-cooked, soulful, and steeped in Lucknow’s true tehzeeb.

Book your table and savour this timeless Nawabi classic.

📍 Ambience Mall, Gurugram
📅 24th–30th Nov

[Lucknowi Cuisine | Awadhi Food | Nihari | Dum Cooking | Chef Gul Ali | Dastarkhwan | Barbeque Nation | Royal Feast]",2025-11-25 16:00:28+00:00,42,0.0,2,7597.0,2681.0,https://www.facebook.com/reel/825575116852573/,No Link,2025,November,Tuesday,16,a dish once begun in the quiet of the night left to simmer slowly as the world slept and unveiled at sunrise that warmed both body and spirit what started as a humble hearty meal for mazdoors became a treasured favourite across generations and today it arrives at our dastarkhwan with the same respect and patience it was born from experience chef gul alis signature nihari slowcooked soulful and steeped in lucknows true tehzeeb book your table and savour this timeless nawabi classic ambience mall gurugram thth nov lucknowi cuisine awadhi food nihari dum cooking chef gul ali dastarkhwan barbeque nation royal feast,103,618,44.0,0.005791759905225747
1306070000000000.0,BarbequeNation,"Step into a world shaped by centuries of khansamaa's craft, where every dish carries the slow-cooked soul of Lucknow. Chef Gul Ali brings her legendary Dum Pukht artistry to Barbeque Nation — and the aromas alone are transporting guests straight to Nawabi times.

From the signature Galouti to the royal Lucknowi Dum Biryani — this is your chance to savour recipes perfected across generations.

It’s only the second day, and tables are filling already.
Book now and dine at a true Dastarkhwan of the Nawabs.

📍 Ambience Mall, Gurugram
📅 24th–30th Nov

[Lucknowi Cuisine | Awadhi Food | Galouti Kebab | Dum Biryani | Nihari | Korma | Sheer Khurma | Chef Gul Ali | Royal Feast | Nawabi Cuisine | Barbeque Nation]",2025-11-25 05:29:23+00:00,49,0.0,1,7949.0,2540.0,https://www.facebook.com/reel/1400847418199983/,No Link,2025,November,Tuesday,5,step into a world shaped by centuries of khansamaas craft where every dish carries the slowcooked soul of lucknow chef gul ali brings her legendary dum pukht artistry to barbeque nation and the aromas alone are transporting guests straight to nawabi times from the signature galouti to the royal lucknowi dum biryani this is your chance to savour recipes perfected across generations its only the second day and tables are filling already book now and dine at a true dastarkhwan of the nawabs ambience mall gurugram thth nov lucknowi cuisine awadhi food galouti kebab dum biryani nihari korma sheer khurma chef gul ali royal feast nawabi cuisine barbeque nation,109,661,50.0,0.00629009938357026
1305490000000000.0,BarbequeNation,"A birthday at Barbeque Nation is that warm, happy, group-hug kind of celebration 🤗

The grills bring the food, your friends bring the love, and together it becomes the perfect party.

Share this with your gang and start planning the next birthday! 🥳

#barbequenation #birthdaycelebrations #guestexperience #togetherness #celebration #birthdaybash",2025-11-24 13:40:13+00:00,16,0.0,0,5854.0,1406.0,https://www.facebook.com/reel/1691423475577663/,No Link,2025,November,Monday,13,a birthday at barbeque nation is that warm happy grouphug kind of celebration the grills bring the food your friends bring the love and together it becomes the perfect party share this with your gang and start planning the next birthday barbequenation birthdaycelebrations guestexperience togetherness celebration birthdaybash,47,326,16.0,0.0027331738981892723
1305340000000000.0,BarbequeNation,"“Spice is only one chapter,” Chef Meera explains.
“The real Andhra story is told through the Shadruchulu — six flavour pillars that guide everything from tempering to plating.”

Think acidity meeting heat, bitterness balancing richness, sweetness mellowing spice… A flavour chemistry you just can't miss!

Experience the full spectrum at Andhra Utsavam — where Chef Meera brings the traditional Andhra flavour matrix to life.
📍 Barbeque Nation Indiranagar | 26–30 Nov

Bangalore, come taste the science of Shadruchulu.

[AndhraCuisine | SouthIndianFood | BangaloreFood | BangaloreEvents | FoodPopUp | ChefSpecial | BarbequeNation | Indiranagar | IndianFoodie | FoodReels | Shadruchulu | AndhraFlavours | ExploreFood | TrendingReels]",2025-11-24 09:30:40+00:00,46,0.0,2,8805.0,1993.0,https://www.facebook.com/reel/3846404268825118/,No Link,2025,November,Monday,9,spice is only one chapter chef meera explains the real andhra story is told through the shadruchulu six flavour pillars that guide everything from tempering to plating think acidity meeting heat bitterness balancing richness sweetness mellowing spice a flavour chemistry you just cant miss experience the full spectrum at andhra utsavam where chef meera brings the traditional andhra flavour matrix to life barbeque nation indiranagar nov bangalore come taste the science of shadruchulu andhracuisine southindianfood bangalorefood bangaloreevents foodpopup chefspecial barbequenation indiranagar indianfoodie foodreels shadruchulu andhraflavours explorefood trendingreels,87,671,48.0,0.00545144804088586
1304540000000000.0,BarbequeNation,"Get ready to enter a world where every bite feels like a page from Lucknow’s royal kitchens. ✨

Lucknowi Dastarkhwan by Chef Gul Ali is arriving at Barbeque Nation — bringing with it the magic of Dum Pukht mastery.

Think melt-in-your-mouth Galouti Kebabs, aromatic Dum Biryani, rich and hearty Nihari, velvety Korma, and a sweet, luxurious finale with Sheer Khurma.
This isn’t just food — it’s a flavour experience crafted with patience, passion and pure Nawabi finesse.

📍 Ambience Mall, Gurugram
📅 24th–30th Nov

Come savour Lucknow, one royal dish at a time. 

[Lucknowi Cuisine | Awadhi Food | Galouti Kebab | Dum Biryani | Nihari | Korma | Sheer Khurma | Festive Desserts | Chef Gul Ali | Lucknowi Dastarkhwan | Barbeque Nation | Ambience Mall Gurugram | Royal Feast | Nawabi Cuisine]",2025-11-23 08:29:48+00:00,82,0.0,5,12472.0,4938.0,https://www.facebook.com/reel/876675758143709/,No Link,2025,November,Sunday,8,get ready to enter a world where every bite feels like a page from lucknows royal kitchens lucknowi dastarkhwan by chef gul ali is arriving at barbeque nation bringing with it the magic of dum pukht mastery think meltinyourmouth galouti kebabs aromatic dum biryani rich and hearty nihari velvety korma and a sweet luxurious finale with sheer khurma this isnt just food its a flavour experience crafted with patience passion and pure nawabi finesse ambience mall gurugram thth nov come savour lucknow one royal dish at a time lucknowi cuisine awadhi food galouti kebab dum biryani nihari korma sheer khurma festive desserts chef gul ali lucknowi dastarkhwan barbeque nation ambience mall gurugram royal feast nawabi cuisine,116,722,87.0,0.006975625400898012
1304460000000000.0,BarbequeNation,"Get ready to experience Andhra Utsavam — a spirited culinary showcase where Chef Meera GT brings the 6 iconic Shadruchulu to your plate with unmatched authenticity.
From sweet and sour to spicy, salty, bitter and tangy — taste every note of Andhra cuisine in a menu crafted with precision, heritage and heart.

An architect-turned-chef with a deep-rooted love for Andhra flavours, Chef Meera reimagines traditional dishes while staying true to their soulful origins.

⏰ 26th–30th November 2025
📍 Barbeque Nation, Indiranagar, Bengaluru
👩‍🍳 Curated by Chef Meera — Andhra cuisine expert
☎️ 080 6902 8722 | Book now on the Barbeque Nation App

A rare 5-day culinary celebration of tradition, technique and taste — come be part of the Utsavam! 

#AndhraUtsavam #Shadruchulu #BarbequeNation #ChefMeera #AndhraCuisine #BengaluruFood #PopUpDining #LimitedEditionExperience",2025-11-23 05:58:45+00:00,10,0.0,0,4503.0,585.0,https://www.facebook.com/reel/1177571040465289/,No Link,2025,November,Sunday,5,get ready to experience andhra utsavam a spirited culinary showcase where chef meera gt brings the iconic shadruchulu to your plate with unmatched authenticity from sweet and sour to spicy salty bitter and tangy taste every note of andhra cuisine in a menu crafted with precision heritage and heart an architectturnedchef with a deeprooted love for andhra flavours chef meera reimagines traditional dishes while staying true to their soulful origins thth november barbeque nation indiranagar bengaluru curated by chef meera andhra cuisine expert book now on the barbeque nation app a rare day culinary celebration of tradition technique and taste come be part of the utsavam andhrautsavam shadruchulu barbequenation chefmeera andhracuisine bengalurufood popupdining limitededitionexperience,114,790,10.0,0.0022207417277370642
1303770000000000.0,BarbequeNation,"Delhi, we're levelling up the buffet game!🤌🔥

Barbeque Nation's biggest outlet in Delhi is opening soon at Connaught place, and it's going to be legendary!

Bold flavours. Big space. Bigger vibes. Get ready to feast, Dillistyle.

📍Barbeque Nation, 1st Floor, Regal Building, Connaught Place, New Delhi, 110001

(New Store Opening, Dilli Style, Barbeque Nation 
Delhi, Connaught Place )",2025-11-22 09:22:06+00:00,15,2.0,1,0.0,0.0,https://www.facebook.com/BarbequeNation/posts/pfbid0WUcYJivx1AqLFWQZsAnL1TsZnPxusa1SNgXj8vJfgrmQ7GLcVQghbYWD2mEWtwdjl,No Link,2025,November,Saturday,9,delhi were levelling up the buffet game barbeque nations biggest outlet in delhi is opening soon at connaught place and its going to be legendary bold flavours big space bigger vibes get ready to feast dillistyle barbeque nation st floor regal building connaught place new delhi new store opening dilli style barbeque nation delhi connaught place,56,346,18.0,0.0
1303270000000000.0,BarbequeNation,"Get ready for Andhra Utsavam, a vibrant new pop-up where Chef Meera GT brings the 6 Shadruchulu of Andhra cuisine to life — in their truest, most soulful form.
Savour sweet, sour, salty, spicy, bitter and tangy notes in perfect harmony — a feast crafted by an architect-turned-chef who has dedicated her journey to showcasing Andhra food beyond just spice.

⏰ 26th–30th November 2025
📍 Barbeque Nation, Indiranagar, Bengaluru
👩‍🍳 Curated by Chef Meera — a specialist in Andhra cuisine 
☎️ 080 6902 8722 | Book via the Barbeque Nation App

A celebration of tradition, flavour and craftsmanship — this Andhra feast is here only for 5 days. Don’t miss it! 🌶️🌿✨

#AndhraUtsavam #Shadruchulu #BarbequeNation #ChefMeera #AndhraCuisine #FoodPopUp #BengaluruEats #LimitedEditionDining",2025-11-21 17:20:26+00:00,28,0.0,1,6132.0,1172.0,https://www.facebook.com/reel/1547566139608752/,No Link,2025,November,Friday,17,get ready for andhra utsavam a vibrant new popup where chef meera gt brings the shadruchulu of andhra cuisine to life in their truest most soulful form savour sweet sour salty spicy bitter and tangy notes in perfect harmony a feast crafted by an architectturnedchef who has dedicated her journey to showcasing andhra food beyond just spice thth november barbeque nation indiranagar bengaluru curated by chef meera a specialist in andhra cuisine book via the barbeque nation app a celebration of tradition flavour and craftsmanship this andhra feast is here only for days dont miss it andhrautsavam shadruchulu barbequenation chefmeera andhracuisine foodpopup bengalurueats limitededitiondining,104,693,29.0,0.004729288975864318
1302750000000000.0,BarbequeNation,"Delhi, we’re levelling up your buffet game! 🤌🔥
Barbeque Nation is now opening at Connaught Place, and it’s gonna be legendary!
Bigger space. Bolder flavours. Better vibe. Get ready to feast, Dilli style.

(New Store Opening, Barbequenation, BBQN , Delhi, Connaught Place )",2025-11-21 06:47:07+00:00,27,4.0,3,0.0,0.0,https://www.facebook.com/BarbequeNation/posts/pfbid02omvefQnHWGeA87gJ2koy4jksU19iZknB4S1r4ZbJD5tdC52FbrY3EvF6hPhwU1mil,No Link,2025,November,Friday,6,delhi were levelling up your buffet game barbeque nation is now opening at connaught place and its gonna be legendary bigger space bolder flavours better vibe get ready to feast dilli style new store opening barbequenation bbqn delhi connaught place,40,249,34.0,0.0
1300940000000000.0,BarbequeNation,"Responsibilities off, grill on.
One table, one night, and suddenly the men become the boys they’ve always been. 🔥 Celebrate the gang spirit this Men’s Day!

(Barbeque Nation, BBQN, Men's Day, Celebration]",2025-11-19 04:50:15+00:00,18,0.0,1,0.0,0.0,https://www.facebook.com/BarbequeNation/posts/pfbid0CVz3EcqV2JL5tQhDb8qB1BuFJJQmts25c779NWuwLFTswH1DaGaAGqNgDUiTeQ8El,No Link,2025,November,Wednesday,4,responsibilities off grill on one table one night and suddenly the men become the boys theyve always been celebrate the gang spirit this mens day barbeque nation bbqn mens day celebration,31,187,19.0,0.0
1300520000000000.0,BarbequeNation,"Get ready, Bengaluru! 🌶️✨

We’re bringing you an exclusive Andhra Food Pop-Up where Chef Meera GT showcases the rich tapestry of Shadruchulu - the six flavours that make Andhra cuisine so beautifully balanced. From tangy tamarind to aromatic spices, every plate tells a story of tradition, freshness, and craft. 🍛🌿
This one’s for true flavour explorers and it’s here for 5 days only.

 Don’t miss this culinary celebration!

📅 26th – 30th November ’25
 📍 Outlet: 4005, 100 Feet Rd, HAL 2nd Stage, Indiranagar, Bengaluru - 56007",2025-11-18 15:52:15+00:00,16,0.0,2,0.0,0.0,https://www.facebook.com/BarbequeNation/posts/pfbid02YhZAYwuVzwbcretGPa3mCq9nCQZx3To24py4xfN6gr9kk1zN3R3ySApG8MHRiqMl,No Link,2025,November,Tuesday,15,get ready bengaluru were bringing you an exclusive andhra food popup where chef meera gt showcases the rich tapestry of shadruchulu the six flavours that make andhra cuisine so beautifully balanced from tangy tamarind to aromatic spices every plate tells a story of tradition freshness and craft this ones for true flavour explorers and its here for days only dont miss this culinary celebration th th november outlet feet rd hal nd stage indiranagar bengaluru,75,460,18.0,0.0
1299580000000000.0,BarbequeNation,"Experience Andhra like never before as Chef Meera brings the essence of Shadruchulu to life - a balance of bold, vibrant and unforgettable flavours.👩‍🍳

Dive into an authentic spread that celebrates the heart of Andhra cuisine.🔥

Hurry, Andhra Utsavam is on for a few days only. Don’t miss the flavour journey!😋✨️

#BarbequeNation #BBQN #AndhraUtsavam #ʙᴇɴɢᴀʟᴜʀᴜ #foodfestival #foodpopup #flavours #shadruchulu🥗",2025-11-17 12:34:27+00:00,25,2.0,3,0.0,0.0,https://www.facebook.com/BarbequeNation/posts/pfbid0BQXspsLRdwjKzv4VtzkHdCL3k3xUhACk5o8D4nkeFLvrjkkxx6qauLEkUP2xLvPhl,No Link,2025,November,Monday,12,experience andhra like never before as chef meera brings the essence of shadruchulu to life a balance of bold vibrant and unforgettable flavours dive into an authentic spread that celebrates the heart of andhra cuisine hurry andhra utsavam is on for a few days only dont miss the flavour journey barbequenation bbqn andhrautsavam ʙᴇɴɢᴀʟᴜʀᴜ foodfestival foodpopup flavours shadruchulu,58,383,30.0,0.0
1299390000000000.0,BarbequeNation,"Faridabad, get ready to turn up the heat! 🔥
Barbeque Nation is now open at Pacific Mall, bringing unlimited grills, unlimited flavours, and unlimited good times to your city.
Your new sizzle spot is here!

#BarbequeNation #NowOpen #FaridabadEats #PacificMallFaridabad",2025-11-17 07:50:11+00:00,29,2.0,0,9427.0,3211.0,https://www.facebook.com/reel/4028205963989367/,No Link,2025,November,Monday,7,faridabad get ready to turn up the heat barbeque nation is now open at pacific mall bringing unlimited grills unlimited flavours and unlimited good times to your city your new sizzle spot is here barbequenation nowopen faridabadeats pacificmallfaridabad,38,253,31.0,0.0032884268590219583
1297680000000000.0,BarbequeNation,"Some feasts aren’t just served, they’re experienced.

From the melt-in-your-mouth Galouti Kebab to the aromatic Dum Biryani, from the richness of Nihari and Korma to the sweetness of Sheer Khurma -  it’s a daawat that celebrates slow-cooked perfection.

📍Ambience Mall, Gurugram | 📅 24th–30th Nov

Come, taste the royal side of flavour. 👑",2025-11-15 03:08:59+00:00,94,11.0,4,0.0,0.0,https://www.facebook.com/BarbequeNation/posts/pfbid02CJqtiixJtscvHMMP2iSpzEXxvnT21tjJmE9v1jht2p4ZFZZETHD1cUBcssw7yCPpl,No Link,2025,November,Saturday,3,some feasts arent just served theyre experienced from the meltinyourmouth galouti kebab to the aromatic dum biryani from the richness of nihari and korma to the sweetness of sheer khurma its a daawat that celebrates slowcooked perfection ambience mall gurugram thth nov come taste the royal side of flavour,49,306,109.0,0.0
1297300000000000.0,BarbequeNation,"Birthdays, bright faces, and memories we’ll hold close.
Thank you, Thayi Mane Government School, for letting us share this beautiful day with the kids. 💛

Happy Children’s Day! 

#KhushiyonKaPitara #SpreadJoy",2025-11-14 15:07:30+00:00,19,1.0,0,6537.0,1303.0,https://www.facebook.com/reel/1165645168877976/,No Link,2025,November,Friday,15,birthdays bright faces and memories well hold close thank you thayi mane government school for letting us share this beautiful day with the kids happy childrens day khushiyonkapitara spreadjoy,29,192,20.0,0.0030595074193054917
1297190000000000.0,BarbequeNation,"From the smoky warmth of the Terai to the comforting flavours of the Himalayas, Nepal’s cuisine is a journey of soul, heritage, and hidden gems.

Experience it all at ‘Flavours of Nepal’, curated by Chef Basant Rana at Barbeque Nation, Southern Park Mall, Saket. ✨

Join us till the 16th November 2025 and taste Nepal the way it’s meant to be — authentic, bold, and unforgettable. 🍛

[ Nepalese cuisine | Nepal food festival | Barbeque Nation Saket | Chef Basant Rana | Flavours of Nepal ]",2025-11-14 12:27:08+00:00,17,2.0,1,6379.0,1290.0,https://www.facebook.com/reel/821304910622347/,No Link,2025,November,Friday,12,from the smoky warmth of the terai to the comforting flavours of the himalayas nepals cuisine is a journey of soul heritage and hidden gems experience it all at flavours of nepal curated by chef basant rana at barbeque nation southern park mall saket join us till the th november and taste nepal the way its meant to be authentic bold and unforgettable nepalese cuisine nepal food festival barbeque nation saket chef basant rana flavours of nepal,77,446,20.0,0.0031352876626430477
1296880000000000.0,BarbequeNation,"Some joys stay the same - like  the sparkle in your eyes when you spot dessert at Barbeque Nation🍨✨

Happy Children’s Day to the kid in all of us! 🧚

(Barbeque Nation, BBQN, joy , Celebration, Children’s day )",2025-11-14 03:59:53+00:00,15,1.0,0,0.0,0.0,https://www.facebook.com/BarbequeNation/posts/pfbid02xRduGU2vS5c9865LocmWtASQfrNS2U95yXKZjhy4E3ufEN5ngvMSmowmSFtY55Vdl,No Link,2025,November,Friday,3,some joys stay the same like the sparkle in your eyes when you spot dessert at barbeque nation happy childrens day to the kid in all of us barbeque nation bbqn joy celebration childrens day,35,189,16.0,0.0
1296820000000000.0,BarbequeNation,"Delhi, it’s now or never — only 2 days left! ⏳🔥
Flavours of Nepal is LIVE at Barbeque Nation, Saket, serving soulful dishes from the Terai to the Himalayas. 🇳🇵

Curated by Chef Basant Rana, this is your last chance to savour authentic Nepali flavours before the festival wraps up.

📍 Barbeque Nation, Southern Park Mall, Saket
📅 Ends 16th Nov 2025

Run, don’t walk — the feast ends soon! 🍛❤️

#FlavoursOfNepal #NepaliFoodFestival #BarbequeNationSaket #AuthenticNepaliCuisine #DelhiFoodies #FoodFestivalDelhi #NepaliFoodInDelhi #ChefBasantRana #MustTryInDelhi #DelhiEats #FoodieDelhi #NepaliFlavours",2025-11-14 02:06:55+00:00,43,0.0,4,6489.0,2425.0,https://www.facebook.com/reel/1278323380765620/,No Link,2025,November,Friday,2,delhi its now or never only days left flavours of nepal is live at barbeque nation saket serving soulful dishes from the terai to the himalayas curated by chef basant rana this is your last chance to savour authentic nepali flavours before the festival wraps up barbeque nation southern park mall saket ends th nov run dont walk the feast ends soon flavoursofnepal nepalifoodfestival barbequenationsaket authenticnepalicuisine delhifoodies foodfestivaldelhi nepalifoodindelhi chefbasantrana musttryindelhi delhieats foodiedelhi nepaliflavours,74,542,47.0,0.0072430266605023885
1295550000000000.0,BarbequeNation,"Barbeque Nation is here with a daawat that celebrates patience, passion, and perfection. Chef Gul Ali’s Lucknowi Dastarkhwan brings you the rich legacy of slow-cooked Awadhi delicacies. 💫

📍Ambience Mall, Gurugram | 📅 24th–30th Nov
Don’t miss… come, savour the art and taste of slow cooking.🔥

(Barbeque Nation, BBQN, Food Festival, Food Pop-up, Lucknowi Dastarkhwan)",2025-11-12 14:07:11+00:00,43,6.0,1,0.0,0.0,https://www.facebook.com/BarbequeNation/posts/pfbid02nCJGVNZNbzsvP3hbttp52a52zZ9uJ3xAXiFjxLgR6i4o9gjEow3i7jBw7oetPWvkl,No Link,2025,November,Wednesday,14,barbeque nation is here with a daawat that celebrates patience passion and perfection chef gul alis lucknowi dastarkhwan brings you the rich legacy of slowcooked awadhi delicacies ambience mall gurugram thth nov dont miss come savour the art and taste of slow cooking barbeque nation bbqn food festival food popup lucknowi dastarkhwan,52,334,50.0,0.0
1294380000000000.0,BarbequeNation,"The grill’s sizzling, laughter’s echoing, and everyone’s in full foodie mode, that’s how fun looks at Barbeque Nation!

( Barbeque Nation, BBQN , Celebration, Joy , Togetherness, Fun)",2025-11-11 08:17:46+00:00,65,4.0,10,20506.0,6996.0,https://www.facebook.com/reel/1488601249109117/,No Link,2025,November,Tuesday,8,the grills sizzling laughters echoing and everyones in full foodie mode thats how fun looks at barbeque nation barbeque nation bbqn celebration joy togetherness fun,25,164,79.0,0.0038525309665463766
1292450000000000.0,BarbequeNation,"Let the little ones turn into big-time foodies this Children’s Day! 😋 Join the fun, laughter, and unlimited grills at Barbeque Nation where every bite is a celebration! 🎉

*Avail our limited time offer: 
4 @ ₹1999 | 10th–14th Nov",2025-11-09 07:17:20+00:00,5254,78.0,18,0.0,0.0,https://www.facebook.com/BarbequeNation/posts/pfbid0m9gq4swWx916GU5KMyaHmDumvpiXrwxy8yMBUGEhrCyAvhMD9P5ZvkXbDTnn8SHKl,https://www.barbequenation.com/,2025,November,Sunday,7,let the little ones turn into bigtime foodies this childrens day join the fun laughter and unlimited grills at barbeque nation where every bite is a celebration avail our limited time offer thth nov,34,198,5350.0,0.0
1291900000000000.0,BarbequeNation,"Think Nepali food is all about momos? Think again. 🤔

🔥 Flavours of Nepal — an exclusive Nepali food festival in Delhi — starts this Monday, 10th Nov at Barbeque Nation, Saket! 🇳🇵✨

From the earthy flavours of the Terai plains to the bold, aromatic spices of the Himalayas, experience authentic Nepali cuisine curated by Chef Basant Rana — packed with culture, comfort, and soul. 🍛

📍 Barbeque Nation, Southern Park Mall, Saket, New Delhi
📅 10th–16th Nov 2025

Delhi food lovers — don’t miss this chef special Nepali feast! 🍴❤️

#FlavoursOfNepal #NepaliFoodFestival #BarbequeNationSaket #AuthenticNepaliCuisine #DelhiFoodies #FoodFestivalDelhi #NepaliFoodInDelhi #ChefBasantRana #MustTryInDelhi #DelhiEats #FoodieDelhi #NepaliFlavours",2025-11-08 15:50:35+00:00,141,4.0,11,17075.0,6572.0,https://www.facebook.com/reel/819843574176414/,No Link,2025,November,Saturday,15,think nepali food is all about momos think again flavours of nepal an exclusive nepali food festival in delhi starts this monday th nov at barbeque nation saket from the earthy flavours of the terai plains to the bold aromatic spices of the himalayas experience authentic nepali cuisine curated by chef basant rana packed with culture comfort and soul barbeque nation southern park mall saket new delhi thth nov delhi food lovers dont miss this chef special nepali feast flavoursofnepal nepalifoodfestival barbequenationsaket authenticnepalicuisine delhifoodies foodfestivaldelhi nepalifoodindelhi chefbasantrana musttryindelhi delhieats foodiedelhi nepaliflavours,91,664,156.0,0.009136163982430454
