id,title,description_text,channelName,channelId,viewCount,likes,commentsCount,date,url,processed_at
13EctPPlcgM,Seafood Festival,"Ye be settin' Sail to the Treasure cove of pirates from today. Mateys! We sail to seek hidden gems of sea & delicious bounty. Get on board with us to cruise through the high flavorsome tide. 
Reserve your table now- http://bit.ly/2wpuGog
Applicable only in Hyderabad, Vizag, Guntur, Kakinada, Vijayawada, Ahmedabad, Vadodara, Rajkot,Surat",Barbeque Nation,UCA-ACmkbdLdSePOPckbq18A,757,10,0,2021-02-05T06:02:49.000Z,https://www.youtube.com/shorts/13EctPPlcgM,2026-07-30 07:08:28
Ju2DXNCWqaU,Barbeque Nation wishes you a very happy & prosperous Diwali,"Barbeque Nation wishes you a very happy & prosperous Diwali. Bring home the box of joy & celebrate this day with your loved ones with lip-smacking grills & meal. 

Order now: https://linktr.ee/BBQN",Barbeque Nation,UCA-ACmkbdLdSePOPckbq18A,366,10,0,2020-11-16T12:21:04.000Z,https://www.youtube.com/shorts/Ju2DXNCWqaU,2026-07-30 07:08:28
LySYUTdl5aw,Happy Monday Tuesday,"Head to a BBQ Nation outlet near you this Monday & Tuesday and enjoy lunch and dinner at special price.

Book your table now- http://bit.ly/2wpuGog",Barbeque Nation,UCA-ACmkbdLdSePOPckbq18A,466,8,0,2020-11-03T06:45:13.000Z,https://www.youtube.com/shorts/LySYUTdl5aw,2026-07-30 07:08:28
iy0_-fs9yAI,We have something for every taste bud.,"Savour on your favourite grills and a widespread buffet. We have something for every taste bud. Come feast unlimited at Barbeque Nation. 


Book your table - http://bit.ly/2wpuGog",Barbeque Nation,UCA-ACmkbdLdSePOPckbq18A,449,9,1,2021-01-11T06:11:34.000Z,https://www.youtube.com/shorts/iy0_-fs9yAI,2026-07-30 07:08:28
Y3qRbFfc6gA,Everyone wants it!!,,Barbeque Nation,UCA-ACmkbdLdSePOPckbq18A,573,29,2,2021-08-10T05:51:52.000Z,https://www.youtube.com/shorts/Y3qRbFfc6gA,2026-07-30 07:08:28
tVs7IVue4jE,This means a lot. Thank You 😊,A pat on our back is what keeps us going! This means a lot. Thank You 😊 Bring home the box of joy & celebrate this day with your loved ones with lip-smacking grills & meal. Order now: https://linktr.ee/BBQN,Barbeque Nation,UCA-ACmkbdLdSePOPckbq18A,373,11,0,2020-11-18T06:36:25.000Z,https://www.youtube.com/shorts/tVs7IVue4jE,2026-07-30 07:08:28
d5BgISG8KxE,A pat on our back is what keeps us going! 😊,"A pat on our back is what keeps us going! This means a lot. Thank You 😊

Experience the new way to dineout. Reserve your table now - http://bit.ly/2wpuGo",Barbeque Nation,UCA-ACmkbdLdSePOPckbq18A,253,9,0,2020-08-04T08:16:16.000Z,https://www.youtube.com/shorts/d5BgISG8KxE,2026-07-30 07:08:28
5Xkn1AwXRIE,Grill Gobble,"Sights & Sounds that tranquillize your mind.Experience the new way to dine-in.

Reserve your table now - http://bit.ly/2wpuGog",Barbeque Nation,UCA-ACmkbdLdSePOPckbq18A,131,3,0,2020-06-29T13:18:49.000Z,https://www.youtube.com/shorts/5Xkn1AwXRIE,2026-07-30 07:08:28
hKJau0YLxzs,SPICY !! CRISPY !! JUICY !!,"Enjoy Barbeque Nation’s new way to dine-in, get unlimited food served on the table. 
Reserve your table now - http://bit.ly/2TECkTCND",Barbeque Nation,UCA-ACmkbdLdSePOPckbq18A,179,5,0,2020-08-07T06:33:57.000Z,https://www.youtube.com/shorts/hKJau0YLxzs,2026-07-30 07:08:28
_LCNgnnCNq8,"India's largest local restaurant brand, Built on customer’s vocal support","Enjoy Barbeque Nation’s new way to dine-in, get unlimited food served on the table. Reserve your table now - http://bit.ly/2wpuGog
India's largest local restaurant brand, Built on customer’s vocal support",Barbeque Nation,UCA-ACmkbdLdSePOPckbq18A,107,1,0,2020-07-24T12:32:25.000Z,https://www.youtube.com/shorts/_LCNgnnCNq8,2026-07-30 07:08:28
YvoqhJYCJs4,Moods @barbequenation,"Bookings Open @ Barbequenation. Experience the new way to dineout. Reserve your table now - http://bit.ly/2wpuGog
#NoCompromiseDining",Barbeque Nation,UCA-ACmkbdLdSePOPckbq18A,181,1,0,2020-07-14T05:05:42.000Z,https://www.youtube.com/shorts/YvoqhJYCJs4,2026-07-30 07:08:28
-IOdnMUxAa8,Happy Raksha Bandhan,"Happy Raksha Bandhan

Enjoy Barbeque Nation’s new way to dine-in, get unlimited food served on the table. Reserve your table now - http://bit.ly/2wpuGog",Barbeque Nation,UCA-ACmkbdLdSePOPckbq18A,127,2,0,2020-08-03T07:36:21.000Z,https://www.youtube.com/shorts/-IOdnMUxAa8,2026-07-30 07:08:28
LQFpEOjyQoE,Surprise your friends and family with the happiness card..!!,"Surprise your friends and family with the happiness card. Gift card with unlimited food, unlimited fun & unlimited celebrations only @ Barbequenation.
Buy now : http://bit.ly/2wpuGog",Barbeque Nation,UCA-ACmkbdLdSePOPckbq18A,6639,57,0,2020-08-10T06:44:06.000Z,https://www.youtube.com/shorts/LQFpEOjyQoE,2026-07-30 07:08:28
5Q7Ll3ZH14M,India's largest local restaurant brand,"Enjoy Barbeque Nation’s new way to dine-in, get unlimited food served on the table. Reserve your table now - http://bit.ly/2wpuGog
India's largest local restaurant brand, Built on customer’s vocal support
#NoCompromiseDining",Barbeque Nation,UCA-ACmkbdLdSePOPckbq18A,157,3,0,2020-08-06T06:40:31.000Z,https://www.youtube.com/shorts/5Q7Ll3ZH14M,2026-07-30 07:08:28
CZZvGcafVE4,Agree?? Tag a friend who thinks the same as you.,"Agree?? Tag a friend who thinks the same as you.

Enjoy Barbeque Nation’s new way to dine-in, get unlimited food served on the table. Reserve your table now - http://bit.ly/2wpuGog",Barbeque Nation,UCA-ACmkbdLdSePOPckbq18A,93,2,1,2020-07-30T06:26:20.000Z,https://www.youtube.com/shorts/CZZvGcafVE4,2026-07-30 07:08:28
wYjGOYZ86s8,WE ARE COMPANIONS !!!,"Enjoy Barbeque Nation’s new way to dine-in, get unlimited food served on the table. 
Reserve your table now - http://bit.ly/2wpuGog",Barbeque Nation,UCA-ACmkbdLdSePOPckbq18A,187,7,0,2020-08-06T07:16:25.000Z,https://www.youtube.com/shorts/wYjGOYZ86s8,2026-07-30 07:08:28
VSaH0ofn3P0,Experience the new way to dineout.,"Bookings Open @ Barbequenation. Experience the new way to dineout. Reserve your table now - http://bit.ly/2wpuGog
#NoCompromiseDining",Barbeque Nation,UCA-ACmkbdLdSePOPckbq18A,126,0,0,2020-07-20T10:54:12.000Z,https://www.youtube.com/shorts/VSaH0ofn3P0,2026-07-30 07:08:28
QGyZE5SrW70,We wonder what's cooking?,Stay tuned as we've something sizzling just in store for you.,Barbeque Nation,UCA-ACmkbdLdSePOPckbq18A,137,6,0,2019-12-10T09:54:00.000Z,https://www.youtube.com/shorts/QGyZE5SrW70,2026-07-30 07:08:28
wxnNksZDjJg,Unlimited grills @Barbeque Nation,"Where there’s smoke, there’s good food they say. And we couldn’t agree more.
Head to your nearest BBQ Nation outlet and enjoy the goodness of grills, today!

Book your table to feast unlimited- https://bookings.barbequenation.com/



Follow us on-

Facebook-  / barbequenation  

Instagram-  / barbequenation  

Twitter-  / barbequenation  ",Barbeque Nation,UCA-ACmkbdLdSePOPckbq18A,295,6,0,2019-12-03T10:49:43.000Z,https://www.youtube.com/shorts/wxnNksZDjJg,2026-07-30 07:08:28
ObgvvC485CA,Barbeque Nation Wishes You a Happy New Year,"May you be blessed with food, food and more food this year!",Barbeque Nation,UCA-ACmkbdLdSePOPckbq18A,245,7,0,2020-01-02T10:34:22.000Z,https://www.youtube.com/shorts/ObgvvC485CA,2026-07-30 07:08:28
87TGOA0DVBE,Barbeque Nation  #NoCompromiseDining,"Bookings Open @ Barbequenation. Experience the new way to dineout. Reserve your table now - http://bit.ly/2wpuGog
#NoCompromiseDining",Barbeque Nation,UCA-ACmkbdLdSePOPckbq18A,457,10,3,2020-06-09T08:04:52.000Z,https://www.youtube.com/shorts/87TGOA0DVBE,2026-07-30 07:08:28
HhCMUIDYUHs,BBQ Nation brings to you Smile Club,"It's our birthday and we can't keep calm! Presenting to you the BBQ Nation Smiles Program! 😁
You can now earn loyalty points on every meal and get amazing BBQ Nation vouchers.

For information on Smile Club visit : http://bit.ly/BNsmle",Barbeque Nation,UCA-ACmkbdLdSePOPckbq18A,779,12,0,2020-01-23T09:13:08.000Z,https://www.youtube.com/shorts/HhCMUIDYUHs,2026-07-30 07:08:28
iTYBmldZk0c,Unplug your kitchen,Unplug your kitchen and enjoy family time with great food in the company of your loved ones at Barbeque Nation. There is so much to do and eat at Barbeque Nation. Come feast unlimited.,Barbeque Nation,UCA-ACmkbdLdSePOPckbq18A,97,2,1,2019-11-22T06:09:38.000Z,https://www.youtube.com/shorts/iTYBmldZk0c,2026-07-30 07:08:28
g9dmiSvviDw,Weekend plans at Barbeque Nation,"No plans for the weekend yet? We’ve got you covered! Round up your squad and book your table now.

#weekendplans #weekend #barbequenation #foodlove #foodies #visitus #mood #dessertdelights #starters #grill #unlimited #buffet #delicious #tasty #yummy #goodtimes #memories #maincourse",Barbeque Nation,UCA-ACmkbdLdSePOPckbq18A,537,12,0,2024-08-24T13:15:47.000Z,https://www.youtube.com/shorts/g9dmiSvviDw,2026-07-30 07:08:28
dAqQw3zB_Mw,Mango Tango Fest,"A grand entrance for a grand dessert with an anokha twist.
Indulge in Mango Cheesecake and 10 other grand mango creations at the Mango Tango Fest.

Available only till 30 June. Book a table today.

**Available at most locations, with some exclusions.**

#MangoTangoFest #BarbequeNation #AamKaAnkholTwist #Mangolicious #FoodieDelight #UnexpectedDelights #LimitedTimeOnly",Barbeque Nation,UCA-ACmkbdLdSePOPckbq18A,379,3,0,2024-06-25T12:10:08.000Z,https://www.youtube.com/shorts/dAqQw3zB_Mw,2026-07-30 07:08:28
mFtgWq7Mv_w,What's your Pick?,"There are some who love Crispy corn and some who love Cajun Potato. What’s your pick between the two? You can savour both of them at Barbeque Nation. Come feast unlimited.

Follow us on-
Facebook-  / barbequenation  
Instagram-  / barbequenation  
Twitter-  / barbequenation  

Book your table to feast unlimited-https://bookings.barbequenation.com/",Barbeque Nation,UCA-ACmkbdLdSePOPckbq18A,96,1,1,2019-10-23T11:37:09.000Z,https://www.youtube.com/shorts/mFtgWq7Mv_w,2026-07-30 07:08:28
vfFUY61kiNI,Coming soon-Kothapet,Delish!!Relish!!Cherish!! We are coming soon at Kothapet.,Barbeque Nation,UCA-ACmkbdLdSePOPckbq18A,4626,35,1,2019-10-11T11:22:36.000Z,https://www.youtube.com/shorts/vfFUY61kiNI,2026-07-30 07:08:28
VsRyZv6IU_U,Happy Children's Day.,"Happy Children's Day.

We try to bring smile on the face of every Child.



Book your table to feast unlimited- https://bookings.barbequenation.com/

Follow us on-
Facebook-  / barbequenation  
Instagram-  / barbequenation  
Twitter-  / barbequenation  ",Barbeque Nation,UCA-ACmkbdLdSePOPckbq18A,185,3,0,2019-11-14T06:07:29.000Z,https://www.youtube.com/shorts/VsRyZv6IU_U,2026-07-30 07:08:28
jJStbFqGsaQ,Beat the hunger at Barbeque Nation.,"Beat the hunger and treat your taste buds with unlimited grills and widest buffet spread at your favourite Barbeque Nation outlet.

Follow us on-
Facebook-  / barbequenation  
Instagram-  / barbequenation  
Twitter-  / barbequenation  

Book your table to feast unlimited-https://bookings.barbequenation.com/",Barbeque Nation,UCA-ACmkbdLdSePOPckbq18A,162,0,0,2019-10-23T11:00:03.000Z,https://www.youtube.com/shorts/jJStbFqGsaQ,2026-07-30 07:08:28
dYXLmipOqME,"What""s your Pick?","There are some who love Chicken Tangdi and some who love Seekh Kebab. What's your pick between the two? You can savour both of them at Barbeque Nation. Come feast unlimited.

Book your table to feast unlimited- https://bookings.barbequenation.com/

Follow us on-
Facebook-  / barbequenation  
Instagram-  / barbequenation  
Twitter-  / barbequenation  ",Barbeque Nation,UCA-ACmkbdLdSePOPckbq18A,121,2,0,2019-11-21T11:12:39.000Z,https://www.youtube.com/shorts/dYXLmipOqME,2026-07-30 07:08:28
PbDwZ1Q4P0A,Happy Bhai Dooj,"Let the bond of love grow stronger with each passing year.

Happy Bhai Dooj
Follow us on-
Facebook-  / barbequenation  
Instagram-  / barbequenat.  .
Twitter-  / barbequenation   

Book your table to feast unlimited-https://bookings.barbequenation.com/",Barbeque Nation,UCA-ACmkbdLdSePOPckbq18A,2299,37,2,2019-10-29T09:48:20.000Z,https://www.youtube.com/shorts/PbDwZ1Q4P0A,2026-07-30 07:08:28
ps-xbcUMsts,What's your pick at Barbeque Nation?,There are some who love Crispy corn and some who love Cajun Potato. What’s your pick between the two? You can savour both of them at Barbeque Nation. Come feast unlimited. Book your table now- http://bit.ly/2kW7qsv,Barbeque Nation,UCA-ACmkbdLdSePOPckbq18A,349,2,3,2019-10-03T06:26:15.000Z,https://www.youtube.com/shorts/ps-xbcUMsts,2026-07-30 07:08:28
E38-r92MOu8,Punjabi Food Festival,"Makkhan Singh takes you on an experiantial tour of the most happening Panjabi Food Festival! , Have you booked your seats yet?  

Let’s #JattSetGo at #BarbequeNation!

To know more: bit.ly/2Q60ynn 

Barbeque Nation was founded in 2006 with a simple vision – offering a complete dining experience to customers at affordable prices.
One of the most successful casual dining chains in India, Barbeque Nation pioneered the concept of live grills embedded under dining tables – allowing customers to grill their own barbecue’s right at their tables.
 
Barbeque Nation has the widest Buffet with more than 100 dishes being served in the menu. This operation has started at Lokhandwala outlet & has spread to major outlets in the country.


#KyuNahiBarbeque",Barbeque Nation,UCA-ACmkbdLdSePOPckbq18A,924,16,1,2018-09-15T13:34:45.000Z,https://www.youtube.com/shorts/E38-r92MOu8,2026-07-30 07:08:28
Ut0FAaf8w68,Barbeque Nation coming soon at Vashi(Mumbai).,"Mumbai, we are here yet again. Opening soon our newest outlet at Vashi, serving the widest variety of grills and wide spread buffet. Come soon to feast unlimited at Barbeque Nation.",Barbeque Nation,UCA-ACmkbdLdSePOPckbq18A,753,5,2,2019-09-26T11:41:11.000Z,https://www.youtube.com/shorts/Ut0FAaf8w68,2026-07-30 07:08:28
IH-cvxDaFes,Eat Street Food Festival,"Look out for something delicious, scrumptious, flavoursome, mouthwatering and finger licking to satisfy your cravings this season at Barbeque Nation! Stay Tuned

Follow us on-
Facebook-  / barbequenation  
Instagram-  / barbequenation  
Twitter-  / barbequenation  

Book your table to feast unlimited-https://bookings.barbequenation.com/",Barbeque Nation,UCA-ACmkbdLdSePOPckbq18A,221,1,0,2019-10-23T11:18:26.000Z,https://www.youtube.com/shorts/IH-cvxDaFes,2026-07-30 07:08:28
JXAFrH0f8A8,Food Festival -  Dawat  E  Ramadan,"The country is celebrating Ramadan month, we are serving dishes relating to Iftaar which will bring a lot of excitement to the guest.
visit : https://www.barbequenation.com/whatson/

Barbeque Nation was founded in 2006 with a simple vision – offering a complete dining experience to customers at affordable prices.
One of the most successful casual dining chains in India, Barbeque Nation pioneered the concept of live grills embedded under dining tables – allowing customers to grill their own barbecue’s right at their tables.
 
Barbeque Nation has the widest Buffet with more than 100 dishes being served in the menu. This operation has started at Lokhandwala outlet & has spread to major outlets in the country.",Barbeque Nation,UCA-ACmkbdLdSePOPckbq18A,854,4,0,2019-05-24T05:02:10.000Z,https://www.youtube.com/shorts/JXAFrH0f8A8,2026-07-30 07:08:28
l9zx68zpV_k,Coming soon- Cuttack,"Delish!!Relish!!Cherish!! We are coming soon at Cuttack.


Follow us on-
Facebook-  / barbequenation  
Instagram-  / barbequenation  
Twitter-  / barbequenation  

Book your table to feast unlimited-https://bookings.barbequenation.com/",Barbeque Nation,UCA-ACmkbdLdSePOPckbq18A,2923,58,8,2019-10-11T12:43:36.000Z,https://www.youtube.com/shorts/l9zx68zpV_k,2026-07-30 07:08:28
D6MivtZ304A,We're Serving Now..!,"Bookings Open @ Barbequenation. Experience the new way to dineout. 
Reserve your table now - http://bit.ly/2wpuGog
#NoCompromiseDining",Barbeque Nation,UCA-ACmkbdLdSePOPckbq18A,110,2,0,2020-07-07T06:27:36.000Z,https://www.youtube.com/shorts/D6MivtZ304A,2026-07-30 07:08:28
msuHf82Pdao,Barbeque Nation - Sights & Sounds,Sights & Sounds that tranquillize your mind.Experience the new way to dine-in.Reserve your table now - http://bit.ly/2wpuGog,Barbeque Nation,UCA-ACmkbdLdSePOPckbq18A,288,10,0,2020-06-24T05:45:46.000Z,https://www.youtube.com/shorts/msuHf82Pdao,2026-07-30 07:08:28
Suw6YN_AQrE,Whats your pick ?,"There are some who love Curried fish and some who love Curried prawns. What’s your pick between the two? You can savour both of them at Barbeque Nation. 
 Book your table to feast unlimited- https://bookings.barbequenation.com/

Follow us on-
Facebook-  / barbequenation  
Instagram-  / barbequenation  
Twitter-  / barbequenation  ",Barbeque Nation,UCA-ACmkbdLdSePOPckbq18A,149,2,0,2019-11-05T10:15:24.000Z,https://www.youtube.com/shorts/Suw6YN_AQrE,2026-07-30 07:08:28
8hiEayzs7Vs,Lights Camera Action!,"Lights Camera Action! Join us for the most happening event of the year in 2020 @ Barbeque Nation. Experience the bliss of flavoursome BBQs in a filmy style from 18 Dec – 3 Jan. 


Book now http://bit.ly/2wpuGog",Barbeque Nation,UCA-ACmkbdLdSePOPckbq18A,404,12,0,2020-12-29T07:30:12.000Z,https://www.youtube.com/shorts/8hiEayzs7Vs,2026-07-30 07:08:28
0SW3kdxWN4c,Unplug your kitchen,"Unplug your kitchen and enjoy family time with great food in the company of your loved ones at Barbeque Nation. There is so much to do and eat at Barbeque Nation. Come feast unlimited.

Follow us on-
Facebook-  / barbequenation  
Instagram-  / barbequenation  
Twitter-  / barbequenation  

Book your table to feast unlimited-https://bookings.barbequenation.com/",Barbeque Nation,UCA-ACmkbdLdSePOPckbq18A,43,0,0,2019-10-23T10:55:36.000Z,https://www.youtube.com/shorts/0SW3kdxWN4c,2026-07-30 07:08:28
6FFV3Mt7DDo,Grand Inauguration  by Amruta Khanvilkar.,"We are truly glad to announce the Grand Inauguration of our new Barbeque Nation Restaurant in Kandivali (E), Mumbai by Amruta Khanvilkar on 26th Feb, Wednesday at 6 pm. Our 16th outlet in Mumbai is ready to take you through a roller-coaster of flavours.",Barbeque Nation,UCA-ACmkbdLdSePOPckbq18A,648,20,0,2020-02-26T05:42:44.000Z,https://www.youtube.com/shorts/6FFV3Mt7DDo,2026-07-30 07:08:28
4qGxwdCvNZg,BARBEQUE IN A BOX..!!!  Have you ordered yet ??,"Celebrate birthdays, anniversaries, get-together, while we deliver your favourite dishes from Barbeque Nation @ your door step with BBQ in a box.

 For Delivery / Takeaway : https://bit.ly/2VqE5p8",Barbeque Nation,UCA-ACmkbdLdSePOPckbq18A,548,12,0,2020-08-12T08:20:25.000Z,https://www.youtube.com/shorts/4qGxwdCvNZg,2026-07-30 07:08:28
hs4gFOYJAA0,MA Road - Food Festival,"The sun sets at Mohammed Ali road in South Mumbai, food lanes are abuzz with gastronomic activities inviting you to feast on a sumptuous spread to break the day-long fast in the Holy month of Ramadan. 

visit : https://www.barbequenation.com/Festiv...

Barbeque Nation was founded in 2006 with a simple vision – offering a complete dining experience to customers at affordable prices.
One of the most successful casual dining chains in India, Barbeque Nation pioneered the concept of live grills embedded under dining tables – allowing customers to grill their own barbecue’s right at their tables.
 
Barbeque Nation has the widest Buffet with more than 100 dishes being served in the menu. This operation has started at Lokhandwala outlet & has spread to major outlets in the country.",Barbeque Nation,UCA-ACmkbdLdSePOPckbq18A,147,0,0,2019-05-24T05:33:53.000Z,https://www.youtube.com/shorts/hs4gFOYJAA0,2026-07-30 07:08:28
L_9lf39fj2g,Corporate packages at Barbeque Nation,"Getting bored of your daily lunch! Enjoy Barbeque meal with your colleagues as we have exciting packages for Corporate. Book your table now to enjoy your favourite grills and widest buffet. Mail: teambbq@barbequenation.com Call : 08067414151.

Follow us on-
Facebook-  / barbequenation  
Instagram-  / barbequenation  
Twitter-  / barbequenation  

Book your table to feast unlimited-https://bookings.barbequenation.com/",Barbeque Nation,UCA-ACmkbdLdSePOPckbq18A,1820,18,1,2019-10-14T11:08:13.000Z,https://www.youtube.com/shorts/L_9lf39fj2g,2026-07-30 07:08:28
