id,type,productType,shortCode,url,timestamp,caption,likesCount,commentsCount,videoViewCount,videoPlayCount,ownerUsername,ownerFullName,ownerId,locationName,isCommentsDisabled,isPinned,hashtags,mentions,processed_at
3.79387E+18,Sidecar,carousel_container,DSmhrhbDTp7,https://www.instagram.com/p/DSmhrhbDTp7/,2025-12-23T10:05:14.000Z,"When one craving leads to another, and stopping isn’t part of the plan.
Unlimited favourites, served the Barbeque Nation way🍽️🔥

Book you table today on the Barbeque Nation website or app!

( Barbeque Nation, Togetherness, Celebration, Unlimited, Laughter, Fun, Happiness )",62,3,,,barbequenation,Barbeque Nation,506635909,,FALSE,,,,26-07-2026 11:49
3.77343E+18,Video,clips,DRd7g5RkpwW,https://www.instagram.com/p/DRd7g5RkpwW/,2025-11-25T05:29:03.000Z,"Step into a world shaped by centuries of khansamaa's craft, where every dish carries the slow-cooked soul of Lucknow. Chef Gul Ali brings her legendary Dum Pukht artistry to Barbeque Nation — and the aromas alone are transporting guests straight to Nawabi times.

From the signature Galouti to the royal Lucknowi Dum Biryani — this is your chance to savour recipes perfected across generations.

It’s only the second day, and tables are filling already.
Book now and dine at a true Dastarkhwan of the Nawabs.

📍 Ambience Mall, Gurugram
📅 24th–30th Nov

[Lucknowi Cuisine | Awadhi Food | Galouti Kebab | Dum Biryani | Nihari | Korma | Sheer Khurma | Chef Gul Ali | Royal Feast | Nawabi Cuisine | Barbeque Nation]",227,4,4881,17743,barbequenation,Barbeque Nation,506635909,,FALSE,,,,26-07-2026 11:49
3.79196E+18,Video,clips,DSfvkZ5Eok5,https://www.instagram.com/p/DSfvkZ5Eok5/,2025-12-20T18:53:29.000Z,"When our chef starts with “yeh bhaang ke beej hai”, we know it’s going to be a pahadi story 🌿
(No, not woh wala 😄)

We’re hosting Chef Yojana Khanduri as she brings traditional Uttarakhandi recipes to our grills — from earthy bhaang ki chutney to her family’s much-loved bhaang chicken, made with hemp seeds and generations of flavour.

This is Himalayan cooking the way it’s meant to be — personal, rooted, and full of stories.

Join us at Barbeque Nation, Kalyani Nagar, Pune for an exclusive Flavours of Uttarakhand pop-up.

📍 Kalyani Nagar, Pune
📅 19th – 24th December

Book your table on the Barbeque Nation website or app!",198,4,7398,27887,barbequenation,Barbeque Nation,506635909,,FALSE,,,,26-07-2026 11:49
3.77806E+18,Video,clips,DRuXN7wkjQp,https://www.instagram.com/p/DRuXN7wkjQp/,2025-12-01T14:37:28.000Z,"When the internet hacks met the Awadhi kitchen… chaos toh hona hi tha. 🔥

Microwave biryani in 12 minutes?
Air-fried seekh kebab “same taste”?
Sheermal dough in a blender? 👀

Chef ka reply:
“Shortcut se reel ban jaati hai… khana nahi.” 😌✨

Experience the real deal — the forgotten flavours, the lost techniques, the timeless Awadhi Viraasat.

📅 3rd–7th December
📍 Barbeque Nation, Lulu Mall Lucknow

#AwadhiViraasat #BarbequeNation #LucknowFood #AwadhiCuisine #NoShortcuts",364,16,6659,26435,barbequenation,Barbeque Nation,506635909,,FALSE,,"AwadhiViraasat, BarbequeNation, LucknowFood, AwadhiCuisine, NoShortcuts",,26-07-2026 11:49
3.76542E+18,Image,feed,DRBc3N_DMf8,https://www.instagram.com/p/DRBc3N_DMf8/,2025-11-14T03:59:51.000Z,"Some joys stay the same - like  the sparkle in your eyes when you spot dessert at Barbeque Nation🍨✨

Happy Children’s Day to the kid in all of us! 🧚

(Barbeque Nation, BBQN, joy , Celebration, Children’s day )",33,1,,,barbequenation,Barbeque Nation,506635909,,FALSE,,,,26-07-2026 11:49
3.76567E+18,Video,clips,DRCWFK4Er8q,https://www.instagram.com/p/DRCWFK4Er8q/,2025-11-14T12:26:51.000Z,"From the smoky warmth of the Terai to the comforting flavours of the Himalayas, Nepal’s cuisine is a journey of soul, heritage, and hidden gems.

Experience it all at ‘Flavours of Nepal’, curated by Chef Basant Rana at Barbeque Nation, Southern Park Mall, Saket. ✨

Join us till the 16th November 2025 and taste Nepal the way it’s meant to be — authentic, bold, and unforgettable. 🍛

[ Nepalese cuisine | Nepal food festival | Barbeque Nation Saket | Chef Basant Rana | Flavours of Nepal ]",117,4,2792,12690,barbequenation,Barbeque Nation,506635909,,FALSE,,,,26-07-2026 11:49
3.79174E+18,Image,feed,DSe-C3dDbGf,https://www.instagram.com/p/DSe-C3dDbGf/,2025-12-20T11:39:10.000Z,"Some dinner plans don’t need a debate.
Just good food, great company, and unlimited joy 🍽️

Book you table today on the Barbeque Nation website or app!

( Barbeque Nation, Togetherness, Celebration, Unlimited, Laughter, Fun, Happiness )",39,0,,,barbequenation,Barbeque Nation,506635909,,FALSE,,,,26-07-2026 11:49
3.76771E+18,Video,clips,DRJliEgDYMA,https://www.instagram.com/p/DRJliEgDYMA/,2025-11-17T07:50:02.000Z,"Faridabad, get ready to turn up the heat! 🔥
Barbeque Nation is now open at Pacific Mall, bringing unlimited grills, unlimited flavours, and unlimited good times to your city.
Your new sizzle spot is here!

#BarbequeNation #NowOpen #FaridabadEats #PacificMallFaridabad",154,3,5854,20652,barbequenation,Barbeque Nation,506635909,,FALSE,,"BarbequeNation, NowOpen, FaridabadEats, PacificMallFaridabad",,26-07-2026 11:49
3.90488E+18,Sidecar,carousel_container,DYw7tUxmDLe,https://www.instagram.com/p/DYw7tUxmDLe/,2026-05-25T14:13:26.000Z,"🔥 Lucknow, are you ready for a true taste of Bihar?✨

Experience BHANSA — a culinary tribute to Bihar’s timeless flavours, curated by the award-winning Chef Rachnaa Prasad 🍲🤎

From authentic rustic recipes to soul-satisfying regional delicacies, this is your chance to savour Bihar like never before.

📍 Phoenix United Mall, Alambagh, Lucknow
📅 5th–9th June, 2026

Tag your foodie gang 👇 who NEEDS to experience this with you!
Book your table now on the Barbeque Nation app or website.

#Bhansa #BihariCuisine #Lucknow #BarbequeNation",198,12,,,barbequenation,Barbeque Nation,506635909,,FALSE,,"Bhansa, BihariCuisine, Lucknow, BarbequeNation",,26-07-2026 11:49
3.78212E+18,Video,clips,DR8ziEVkusz,https://www.instagram.com/p/DR8ziEVkusz/,2025-12-07T05:13:55.000Z,"Odia Trails by Chef Abinas Nayak arrives at Barbeque Nation with the soul of Odisha’s temple kitchens, coastal comforts, and seasonal flavours — and trust us, you’ll want to be there from Day 1.

Think soothing Dalma, mustard-rich Macha Besara, tangy and creamy Dahi Macha, soft and smoky Chhena Poda, and the warmth of Odisha’s festive classics.
This isn’t just food — it’s a flavour journey crafted with balance, emotion, and pure Odia authenticity.

📍 Atria Mall, Worli, Mumbai
📅 8th–14th Dec — starts tomorrow!

Book you table today on the Barbeque Nation website or app!

Seats are expected to fill fast — book now and savour Odisha, one soulful dish at a time.

[Odia Cuisine | Dalma | Macha Besara | Dahi Macha | Chhena Poda | Regional Indian Food | Chef Abinas Nayak | Odia Trails | Barbeque Nation | Mumbai Food Festival | Coastal Cuisine | Temple Food | India’s Regional Flavours]",108,0,2351,13580,barbequenation,Barbeque Nation,506635909,,FALSE,,,,26-07-2026 11:49
3.77587E+18,Video,clips,DRmlBo6jE1L,https://www.instagram.com/p/DRmlBo6jE1L/,2025-11-28T14:04:11.000Z,"Delhi, get ready for a feast like never before! 🍢✨ Our biggest Barbeque Nation outlet in Delhi is now open at Regal building, Connaught Place. Come, grab your table, and dive into unlimited celebrations! 

[Barbeque Nation, New Store Opening, Delhi , Connaught Place, Regal Building ]",233,17,9897,34731,barbequenation,Barbeque Nation,506635909,,FALSE,,,,26-07-2026 11:49
3.81139E+18,Video,clips,DTkwxopDHJ9,https://www.instagram.com/p/DTkwxopDHJ9/,2026-01-16T14:11:29.000Z,"Dilli ki galiyon ka asli swaad, ab Barbeque Nation ke dastarkhwan par.🔥🍽️
Purani recipes, asli masale aur woh Delhi-style flavour jo har bite mein yaadein jagaa de.

Zaika-e-Delhi Food Festival
📅 13th–19th Jan

Aaiye, Dilli ka zaika unlimited tareeke se celebrate karein. 😋✨

Book your table now! 🍽️🔥",190,6,7597,27052,barbequenation,Barbeque Nation,506635909,,FALSE,,,,26-07-2026 11:49
3.77501E+18,Video,clips,DRjg6RIDVSu,https://www.instagram.com/p/DRjg6RIDVSu/,2025-11-27T09:30:26.000Z,"When Nepali flavours meet Indian hospitality, it’s pure delight!

We were honoured to host Dr. Shankar Sharma, Ambassador of Nepal to India, and his team, Dr. Sunedra Thapa - Deputy Ambassador, Mr. Rabindra Jung Thapa - Counsellor, and Mr. Ambika Joshi, at our Flavours of Nepal pop-up with Chef Basant Rana, celebrating authentic Nepali warmth, spice and stories at Barbeque Nation.",229,6,4492,18447,barbequenation,Barbeque Nation,506635909,,FALSE,,,,26-07-2026 11:49
3.79544E+18,Video,clips,DSsGJbUkr_-,https://www.instagram.com/p/DSsGJbUkr_-/,2025-12-25T14:02:18.000Z,"Delhi, it’s official — bigger just got better 🔥
Barbeque Nation has arrived (again) in Connaught Place with our largest restaurant in Delhi, and yes, it’s unmissable.

Housed at the iconic Regal Building, 1st Floor, this isn’t just a new outlet — it’s a whole new dining destination.
More space. Bigger energy. The same flavours you love, now on an even grander scale.

📍 Barbeque Nation, Regal Building, 1st Floor, Connaught Place

Book your table today on the Barbeque Nation website or app.

[BarbequeNation | BBQNationDelhi | ConnaughtPlace | Delhi]",103,1,3585,20273,barbequenation,Barbeque Nation,506635909,,FALSE,,,,26-07-2026 11:49
3.77138E+18,Image,feed,DRWoF-7DV9Z,https://www.instagram.com/p/DRWoF-7DV9Z/,2025-11-22T09:22:02.000Z,"Delhi, we're levelling up the buffet game!🤌🔥

Barbeque Nation's biggest outlet in Delhi is opening soon at Connaught place, and it's going to be legendary!

Bold flavours. Big space. Bigger vibes. Get ready to feast, Dillistyle.

📍Barbeque Nation, 1st Floor, Regal Building, Connaught Place, New Delhi, 110001

(New Store Opening, Dilli Style, Barbeque Nation 
Delhi, Connaught Place )",48,4,,,barbequenation,Barbeque Nation,506635909,,FALSE,,,,26-07-2026 11:49
3.7758E+18,Video,clips,DRmVpSBjAdU,https://www.instagram.com/p/DRmVpSBjAdU/,2025-11-28T11:49:50.000Z,"The smiles, the aromas, the compliments - everything at the Lucknowi Dastarkhwan says pure delight. Let Chef Gul Ali treat you to the royal flavours of Lucknow. 

2 days to go… indulge at our Lucknowi Dastarkhwan before it ends. Book Your Table TODAY!",116,3,4331,15872,barbequenation,Barbeque Nation,506635909,,FALSE,,,,26-07-2026 11:49
3.76785E+18,Image,feed,DRKGIS5DKdw,https://www.instagram.com/p/DRKGIS5DKdw/,2025-11-17T12:34:22.000Z,"Experience Andhra like never before as Chef Meera brings the essence of Shadruchulu to life - a balance of bold, vibrant and unforgettable flavours.👩‍🍳

Dive into an authentic spread that celebrates the heart of Andhra cuisine.🔥

Hurry, Andhra Utsavam is on for a few days only. Don’t miss the flavour journey!😋✨️

#BarbequeNation #BBQN #AndhraUtsavam #ʙᴇɴɢᴀʟᴜʀᴜ #foodfestival #foodpopup #flavours #shadruchulu🥗",139,6,,,barbequenation,Barbeque Nation,506635909,,FALSE,,"BarbequeNation, BBQN, AndhraUtsavam, ʙᴇɴɢᴀʟᴜʀᴜ, foodfestival, foodpopup, flavours, shadruchulu🥗",,26-07-2026 11:49
3.77375E+18,Video,clips,DRfEFxXkuTj,https://www.instagram.com/p/DRfEFxXkuTj/,2025-11-25T16:00:14.000Z,"A dish once begun in the quiet of the night…
left to simmer slowly as the world slept…
and unveiled at sunrise, that warmed both body and spirit.

What started as a humble, hearty meal for mazdoors
became a treasured favourite across generations —
and today, it arrives at our Dastarkhwan with the same respect and patience it was born from.

Experience Chef Gul Ali’s signature Nihari — slow-cooked, soulful, and steeped in Lucknow’s true tehzeeb.

Book your table and savour this timeless Nawabi classic.

📍 Ambience Mall, Gurugram
📅 24th–30th Nov

[Lucknowi Cuisine | Awadhi Food | Nihari | Dum Cooking | Chef Gul Ali | Dastarkhwan | Barbeque Nation | Royal Feast]",184,10,4764,18289,barbequenation,Barbeque Nation,506635909,,FALSE,,,,26-07-2026 11:49
3.77089E+18,Video,clips,DRU5ty4jdrI,https://www.instagram.com/p/DRU5ty4jdrI/,2025-11-21T17:20:15.000Z,"Get ready for Andhra Utsavam, a vibrant new pop-up where Chef Meera GT brings the 6 Shadruchulu of Andhra cuisine to life — in their truest, most soulful form.
Savour sweet, sour, salty, spicy, bitter and tangy notes in perfect harmony — a feast crafted by an architect-turned-chef who has dedicated her journey to showcasing Andhra food beyond just spice.

⏰ 26th–30th November 2025
📍 Barbeque Nation, Indiranagar, Bengaluru
👩‍🍳 Curated by Chef Meera — a specialist in Andhra cuisine 
☎️ 080 6902 8722 | Book via the Barbeque Nation App

A celebration of tradition, flavour and craftsmanship — this Andhra feast is here only for 5 days. Don’t miss it! 🌶️🌿✨

#AndhraUtsavam #Shadruchulu #BarbequeNation #ChefMeera #AndhraCuisine #FoodPopUp #BengaluruEats #LimitedEditionDining",166,3,3588,15442,barbequenation,Barbeque Nation,506635909,,FALSE,,"AndhraUtsavam, Shadruchulu, BarbequeNation, ChefMeera, AndhraCuisine, FoodPopUp, BengaluruEats, LimitedEditionDining",,26-07-2026 11:49
3.76575E+18,Video,clips,DRCpIyZkt--,https://www.instagram.com/p/DRCpIyZkt--/,2025-11-14T15:07:15.000Z,"Birthdays, bright faces, and memories we’ll hold close.
Thank you, Thayi Mane Government School, for letting us share this beautiful day with the kids. 💛

Happy Children’s Day! 

#KhushiyonKaPitara #SpreadJoy",63,1,2809,15129,barbequenation,Barbeque Nation,506635909,,FALSE,,"KhushiyonKaPitara, SpreadJoy",,26-07-2026 11:49
3.772E+18,Video,clips,DRY1foAEjFx,https://www.instagram.com/p/DRY1foAEjFx/,2025-11-23T05:58:21.000Z,"Get ready to experience Andhra Utsavam — a spirited culinary showcase where Chef Meera GT brings the 6 iconic Shadruchulu to your plate with unmatched authenticity.
From sweet and sour to spicy, salty, bitter and tangy — taste every note of Andhra cuisine in a menu crafted with precision, heritage and heart.

An architect-turned-chef with a deep-rooted love for Andhra flavours, Chef Meera reimagines traditional dishes while staying true to their soulful origins.

⏰ 26th–30th November 2025
📍 Barbeque Nation, Indiranagar, Bengaluru
👩‍🍳 Curated by Chef Meera — Andhra cuisine expert
☎️ 080 6902 8722 | Book now on the Barbeque Nation App

A rare 5-day culinary celebration of tradition, technique and taste — come be part of the Utsavam! 

#AndhraUtsavam #Shadruchulu #BarbequeNation #ChefMeera #AndhraCuisine #BengaluruFood #PopUpDining #LimitedEditionExperience",183,5,3121,17236,barbequenation,Barbeque Nation,506635909,,FALSE,,"AndhraUtsavam, Shadruchulu, BarbequeNation, ChefMeera, AndhraCuisine, BengaluruFood, PopUpDining, LimitedEditionExperience",,26-07-2026 11:49
3.75771E+18,Image,feed,DQmEWM4DN_e,https://www.instagram.com/p/DQmEWM4DN_e/,2025-11-03T12:46:07.000Z,"They've been serving flavour for
generations. Now they're serving victory, grilled to
perfection! Congratulations, Team India. 🎊💙

(Barbeque Nation, BBQN, Women's Worldcup '25,
Proud moment, Women in Blue, Champions
Victory, Celebration, team india)",76,0,,,barbequenation,Barbeque Nation,506635909,,FALSE,,,,26-07-2026 11:49
3.76125E+18,Sidecar,carousel_container,DQyp9_cjaJx,https://www.instagram.com/p/DQyp9_cjaJx/,2025-11-08T10:05:45.000Z,"Think Nepalese food is all about momos? Think again. 🤔

From the earthy flavours of the Terai plains to the aromatic spices of the Himalayas, Nepali cuisine is a rich tapestry of culture, comfort, and celebration. Experience this soulful journey at ‘Flavours of Nepal’, a special food festival curated by Chef Basant Rana, only at Barbeque Nation, Southern Park Mall, Saket, New Delhi. ✨

Join us from 10th to 16th November 2025 and discover what most haven’t — the true, authentic taste of Nepal. 🍛",133,2,,,barbequenation,Barbeque Nation,506635909,,FALSE,,,,26-07-2026 11:49
3.78229E+18,Sidecar,carousel_container,DR9YnsYjSzO,https://www.instagram.com/p/DR9YnsYjSzO/,2025-12-07T10:37:12.000Z,"Welcome you to Odia trail a Pop Up in collaboration with @barbequenation , Worli Atria Mall .
From 8-14th Dec , I will be serving some Odia Classics and my Signature Dishes .
So Book your seats now and see you soon at @barbequenation .
.
#odiapopup #barbequenations",2957,7,,,abimilano,MasterChef Abinas Nayak,1750503806,Atria Mall,FALSE,,"odiapopup, barbequenations",barbequenation,26-07-2026 11:49
3.78244E+18,Video,clips,DR977UcjUXZ,https://www.instagram.com/p/DR977UcjUXZ/,2025-12-07T15:45:14.000Z,"Respect the Roots, Remix the Rules ✨🔥

MasterChef India’s youngest semi-finalist, Kenneth Gopinath, is bringing progressive, fusion-driven South Indian flavours to Bengaluru… and trust us, these plates are nothing like the “idly–dosa” stereotypes.

A bold new pop-up crafted for the Gen Z palate, packed with innovation, nostalgia, and that unmistakable Kenny flair. 🌶️✨

Tables will fill fast — pre-book today to secure your spot on this flavour trail!

📍 Barbeque Nation, Forum Shantiniketan, Bengaluru
📆 10th–14th Dec 2025
📲 Book via our website or the Barbeque Nation App

(Barbeque Nation, South Indian flavours, Food Festival)",236,34,3224,21206,barbequenation,Barbeque Nation,506635909,,FALSE,,,,26-07-2026 11:49
3.77636E+18,Sidecar,carousel_container,DRoVXn4jN5d,https://www.instagram.com/p/DRoVXn4jN5d/,2025-11-29T06:24:45.000Z,"Get ready to enter a world where every bite feels like a story from Odisha’s timeless culinary heritage. ✨

Odia Trails by Chef Abinas Nayak is arriving at Barbeque Nation — bringing with it the soul of Odisha’s temple kitchens, coastal comforts, and seasonal flavours.

Think soothing Dalma, mustard-rich Macha Besara, tangy and creamy Dahi Macha, soft and smoky Chhena Poda, and the warmth of Odisha’s festive classics.
This isn’t just food — it’s a flavour journey crafted with balance, emotion, and pure Odia authenticity.

📍 Atria Mall, Worli, Mumbai
📅 8th–14th Dec
Book Your Table TODAY!

Come savour Odisha, one soulful dish at a time.

[Odia Cuisine | Dalma | Macha Besara | Dahi Macha | Chhena Poda | Regional Indian Food | Chef Abinas Nayak | Odia Trails | Barbeque Nation | Mumbai Food Festival | Coastal Cuisine | Temple Food | India’s Regional Flavours]",1365,45,,,barbequenation,Barbeque Nation,506635909,,FALSE,,,,26-07-2026 11:49
3.76189E+18,Image,feed,DQ07e8kjO2a,https://www.instagram.com/p/DQ07e8kjO2a/,2025-11-09T07:17:17.000Z,"Let the little ones turn into big-time foodies this Children’s Day! 😋 Join the fun, laughter, and unlimited grills at Barbeque Nation where every bite is a celebration! 🎉

*Avail our limited time offer: 
4 @ ₹1999 | 10th–14th Nov

Download our app to book and avail our limited time offer | *T&C Apply",364,42,,,barbequenation,Barbeque Nation,506635909,,FALSE,,,,26-07-2026 11:49
3.76337E+18,Video,clips,DQ6L3D3jT4R,https://www.instagram.com/p/DQ6L3D3jT4R/,2025-11-11T08:17:22.000Z,"The grill’s sizzling, laughter’s echoing, and everyone’s in full foodie mode, that’s how fun looks at Barbeque Nation!

( Barbeque Nation, BBQN , Celebration, Joy , Togetherness, Fun)",145,4,5761,17926,barbequenation,Barbeque Nation,506635909,,FALSE,,,,26-07-2026 11:49
3.76427E+18,Image,feed,DQ9YxV1jAy-,https://www.instagram.com/p/DQ9YxV1jAy-/,2025-11-12T14:07:07.000Z,"Barbeque Nation is here with a daawat that celebrates patience, passion, and perfection. Chef Gul Ali’s Lucknowi Dastarkhwan brings you the rich legacy of slow-cooked Awadhi delicacies. 💫

📍Ambience Mall, Gurugram | 📅 24th–30th Nov
Don’t miss… come, savour the art and taste of slow cooking.🔥

(Barbeque Nation, BBQN, Food Festival, Food Pop-up, Lucknowi Dastarkhwan)",111,7,,,barbequenation,Barbeque Nation,506635909,,FALSE,,,,26-07-2026 11:49
3.76143E+18,Video,clips,DQzRZe6kp6b,https://www.instagram.com/p/DQzRZe6kp6b/,2025-11-08T15:50:27.000Z,"Think Nepali food is all about momos? Think again. 🤔

🔥 Flavours of Nepal — an exclusive Nepali food festival in Delhi — starts this Monday, 10th Nov at Barbeque Nation, Saket! 🇳🇵✨

From the earthy flavours of the Terai plains to the bold, aromatic spices of the Himalayas, experience authentic Nepali cuisine curated by Chef Basant Rana — packed with culture, comfort, and soul. 🍛

📍 Barbeque Nation, Southern Park Mall, Saket, New Delhi
📅 10th–16th Nov 2025

Delhi food lovers — don’t miss this chef special Nepali feast! 🍴❤️

#FlavoursOfNepal #NepaliFoodFestival #BarbequeNationSaket #AuthenticNepaliCuisine #DelhiFoodies #FoodFestivalDelhi #NepaliFoodInDelhi #ChefBasantRana #MustTryInDelhi #DelhiEats #FoodieDelhi #NepaliFlavours",428,11,7903,24966,barbequenation,Barbeque Nation,506635909,,FALSE,,"FlavoursOfNepal, NepaliFoodFestival, BarbequeNationSaket, AuthenticNepaliCuisine, DelhiFoodies, FoodFestivalDelhi, NepaliFoodInDelhi, ChefBasantRana, MustTryInDelhi, DelhiEats, FoodieDelhi, NepaliFlavours",,26-07-2026 11:49
3.75689E+18,Image,feed,DQjK5hCjQqW,https://www.instagram.com/p/DQjK5hCjQqW/,2025-11-02T09:45:39.000Z,"🌊 Dive into flavour paradise! Hyderabad’s ultimate Seafood Pop-Up is here - curated by MasterChef Shyam Gopisetti!

From Tandoori Octopus to Meen Lopichedu, get to taste it all before it’s gone.

📍 Gachibowli | 🗓️ 7th–9th Nov | 

🍤 Don’t just scroll, come enjoy! Book your table now.",82,2,,,barbequenation,Barbeque Nation,506635909,,FALSE,,,,26-07-2026 11:49
3.76479E+18,Video,clips,DQ_NiTEk2lY,https://www.instagram.com/p/DQ_NiTEk2lY/,2025-11-13T07:11:13.000Z,"“Get ready for a culinary delight! Our The Big Buffet Special Menu is here at Barbeque Nation Meerut ! Unlimited starters, main course, and desserts at just ₹399+ tax. Don’t miss out! Book now!

Applicable - Monday To Saturday Lunch.
 
Call - 9068555679 / 9068555680 / 08069028711

https://bit.ly/visitusatBarbequeNation-Appetite 
#meerut #trendingreels #offers #trending #instalike #ritikachaudhary #viralreels #foryou",1118,12,34181,121584,ritikachaudhary9918,Ritika Chaudhary,34112713460,,FALSE,,"meerut, trendingreels, offers, trending, instalike, ritikachaudhary, viralreels, foryou",,26-07-2026 11:49
3.75117E+18,Image,feed,DQO194CDXcT,https://www.instagram.com/p/DQO194CDXcT/,2025-10-25T12:17:56.000Z,"Oh, the joy of indulging in your favourite food without worrying about anything else... This is your sign to come and enjoy live grills and unlimited food with your friends at Barbeque Nation😋

[ Barbeque Nation, BBQN, Unlimited, Grills, Togetherness ]",91,2,,,barbequenation,Barbeque Nation,506635909,,FALSE,,,,26-07-2026 11:49
3.78589E+18,Video,clips,DSKK7DMEjiP,https://www.instagram.com/p/DSKK7DMEjiP/,2025-12-12T09:48:49.000Z,"Say yes to those plans coz friendships in your 20s are built between refills and shared plates. 😉🥙

Book you table today on the Barbeque Nation website or app!

( Barbeque Nation, Foodie lovers, Unlimited, Buffet , grills , Flavours, Celebrate)",71,0,2694,13944,barbequenation,Barbeque Nation,506635909,,FALSE,,,,26-07-2026 11:49
3.74683E+18,Video,clips,DP_Z-V8klds,https://www.instagram.com/p/DP_Z-V8klds/,2025-10-19T12:25:41.000Z,"The flames are burning bright — and today’s your last chance to feel the heat! 🔥

It’s the final day of FLAMES OF ASIA, where Chef Vaibhav Bhargava is turning up the fire with bold, unforgettable Pan-Asian flavours. Don’t miss the feast everyone’s been talking about! 🍜

📍 Barbeque Nation, Gaur City Mall, Sector 4, Noida
👨‍🍳 Curated by Chef Vaibhav Bhargava
📅 Last day — 19th October!
☎️ 080 6902 8727 | Book via the Barbeque Nation app

Come indulge before the flames die out!

#FlamesOfAsia #BarbequeNation #PanAsianFlavours #NoidaEats #FoodieAlert #LastDayToFeast",248,7,6601,22730,barbequenation,Barbeque Nation,506635909,,FALSE,,"FlamesOfAsia, BarbequeNation, PanAsianFlavours, NoidaEats, FoodieAlert, LastDayToFeast",,26-07-2026 11:49
3.78465E+18,Video,clips,DSFynkiErLj,https://www.instagram.com/p/DSFynkiErLj/,2025-12-10T16:58:47.000Z,"Kenny has a confession:
He catches feelings.
Not for people.
For FOOD. 😭🔥

From the bold Chettinad Mushroom Pepper Fry
to the dramatic Fish Pollichathu,
to the flirty Prawns Veppudu Tacos…
this menu is basically a rom-com unfolding on a grill.

Then the Ragi Mudde Gnocchi with Nati Koli Saru shows up like “hi, I’m long-term potential.”

And dessert?
Palada Payasam Shahi Tukda = the final heartbreak + true love combo. 💘

Taste Kenny’s entire emotional journey at
Dakshin: Flavours Reimagined
📅 10th–14th Dec
📍 Nexus Shantiniketan, Bengaluru
Book you table today on the Barbeque Nation website or app!

Come hungry. Leave in love. 😉🔥

[ South Indian Pop Up | Modern South Indian Food | Bengaluru Food Festival | Chef Kenny | Dakshin Flavours Reimagined | Bangalore Events | South Indian Fusion | Food Festival India | Barbeque Nation Bengaluru]",211,14,2565,21385,barbequenation,Barbeque Nation,506635909,,FALSE,,,,26-07-2026 11:49
3.76504E+18,Video,clips,DRAGYf0khtb,https://www.instagram.com/p/DRAGYf0khtb/,2025-11-13T15:29:10.000Z,"A day filled with joy, laughter, and delicious food!🍽️

Our Paathshala kids from our Mohali Centre had a heartwarming experience at the grand opening of @barbequenation new outlet at @nirwanasquareone The children enjoyed every moment from the fun activities to the mouthwatering dishes served with love.

A heartfelt thank you to the @barbequenation team for their kindness, warmth, and for making this special event for underprivileged children truly memorable❤️

Grateful to @gottea_official for letting us create in such a gorgeous space🌱

#aashrayfoundation #barbequenation #childwelfare #ngoindia #pathshalakids #socialgood #csractivity #childrencelebration",241,129,3869,,aashrayngo,Aashray Foundation Regd.,1266832929,"Mohali, Chandigarh",FALSE,,"aashrayfoundation, barbequenation, childwelfare, ngoindia, pathshalakids, socialgood, csractivity, childrencelebration","barbequenation, nirwanasquareone, gottea_official",26-07-2026 11:49
3.75389E+18,Video,clips,DQYfPQDkatt,https://www.instagram.com/p/DQYfPQDkatt/,2025-10-29T06:15:31.000Z,"🔥 Barbeque Queens x Dwarka Moms! 🔥

Your Kitty • Your Way • Your Choice of Menu!

Our Dwarka Moms Community at Barbeque Nation, Pacific Mall, Dwarka — and it was an absolute hit! 💃✨

With 40+ amazing moms, the day was packed with laughter, games, gifts & unlimited fun — all while enjoying the Unlimited Buffet 🍢🍰 featuring mouth-watering grills, mains & desserts.

We loved the vibrant ambience, festive décor, and the super courteous staff who made sure our plates (and hearts) stayed full! Having our own private zone made it even more special. 🎉

And the best part — the Kitty Party Deal was super pocket-friendly, letting us feast like queens at just ₹599 + taxes! 👑

📅 Valid Monday to Friday (Lunch only)
Applicable on maximum outlets of North India outlets.
📞 Gather your squad of 8 or more and book your table now call 080 6902 8719.

T&C apply

#DwarkaMoms #BarbequeQueens #DiwaliKitty #BarbequeNation #DwarkaEvents #MomTribe #KittyConnect #PocketFriendlyFun #DwarkaCommunity
Short",215,0,7934,,dwarkamomsgroup,Dwarka Moms,5542562287,Barbeque Nation,TRUE,,"DwarkaMoms, BarbequeQueens, DiwaliKitty, BarbequeNation, DwarkaEvents, MomTribe, KittyConnect, PocketFriendlyFun, DwarkaCommunity",,26-07-2026 11:49
3.75272E+18,Image,feed,DQUV_wNks64,https://www.instagram.com/p/DQUV_wNks64/,2025-10-27T15:34:01.000Z,"When the grills start to glow and the pumpkins come alive 🎃
you know it’s Halloween at Barbeque Nation! 👻

Gather your Boo Crew for a night of sizzling grills, spooky vibes, and hauntingly good food. 
Because this Halloween, the only thing scary… is missing out on the fun!

From the 29th - 31st of October!
Book you spooky szn treating on the Barbeque Nation App!

[Halloween Buffet | Barbeque Nation | Halloween Dinner | Festive Dining | Spooky Food Vibes]",79,8,,,barbequenation,Barbeque Nation,506635909,,FALSE,,,,26-07-2026 11:49
