url,type,productType,timestamp,caption,likesCount,commentsCount,videoViewCount,videoPlayCount,hashtags,mentions,locationName,total_engagement,post_date,post_day,post_hour,hashtag_count
https://www.instagram.com/p/DWynV6bDYcS/,Video,clips,2026-04-06 12:52:06+00:00,"Experience the flavors that Ahmedabad can’t stop talking about! 🥘🌟 Our guests at Nexus One Mall have spoken! The standout stars of Shahi Zaika from the “excellent” Badami Shorba to the unique Vegetarian Nihari are winning hearts across the city. Chef Yashita invites you to taste the heritage of Old Dilli, crafted with the same precision and love that made these dishes legendary. Don’t just take our word for it come see why our guests are calling it an “unforgettable” feast! 📍 Venue: Nexus One Mall, Ahmedabad 📅 Date: 3rd – 9th April, 2026 Treat yourself to a legacy of flavor. Reserve your table now via the Barbeque Nation app or the link in our bio.",334,19,15035,58631,,,,353,2026-04-06,Monday,12,0
https://www.instagram.com/p/DVvXCPSErD5/,Video,clips,2026-03-11 10:00:42+00:00,"🔥✨ It’s Tikka Time! ✨🔥 Smoky, juicy, straight-off-the-grill Chicken Tikka that sparks endless conversations. One of the most loved starters at the table, and the perfect excuse for team bonding! Find your reason to meet at Barbeque Nation. Kyon ki milne ki bhookh acchi bhookh hai. 🤗 #MilneKiBhookh #BarbequeNation",228,26,12083,68952,"MilneKiBhookh, BarbequeNation",,,254,2026-03-11,Wednesday,10,2
https://www.instagram.com/p/DWf4xTBEdXy/,Video,clips,2026-03-30 06:19:34+00:00,"Something BIG is grilling its way to your city this April… and trust us, you don’t want to miss this 🔥👀 Barbeque Nation VIBES is bringing together some of the finest culinary talent for an experience that’s loaded with bold flavours, limited-time dishes, and serious food FOMO. 🍢✨ ✴️Chef Yashita Agarwal – Nexus One Mall, Ahmedabad ✴️Chef Mohammed Ashiq – Lulu Global Mall, Bengaluru ✴️Chef Selva Sunitha – Marina Mall, Chennai Each chef is curating exclusive pop-up specials you won’t find on the regular menu — think unique takes, regional inspirations, and dishes crafted just for this moment. This isn’t just a meal… it’s a limited-time vibe. And once it’s gone, it’s gone. ⏳🔥 📍 Coming soon to your city 👉 Stay tuned & be the first to experience it #BarbequeNation #BNVibes #FoodFOMO #LimitedTimeOnly",229,9,12402,82213,"BarbequeNation, BNVibes, FoodFOMO, LimitedTimeOnly",,,238,2026-03-30,Monday,6,4
https://www.instagram.com/p/DVp033HDLAy/,Video,clips,2026-03-09 06:26:37+00:00,"Chef Suvarna Vijay Bagul is bringing her signature flair to Barbeque Nation with a limited-time culinary pop-up. From the first sizzle to the final bite, experience a legacy of warmth and soul that has our guests saying, “It’s just that good!” 👑🍽️ Don’t miss this chance to taste the authentic yet innovative flavors of the South, curated by one of the best. 📍 Location: Barbeque Nation, Amanora Mall, Pune 📅 Date: 6th – 10th March, 2026 Experience the magic of the South! Reserve a table now via the Barbeque Nation app or website! #barbequenation #foodpopup #southfood #chefsuvarna #southernsangamam",272,12,21074,74556,"barbequenation, foodpopup, southfood, chefsuvarna, southernsangamam",,,284,2026-03-09,Monday,6,5
https://www.instagram.com/p/DXCRMIamPCG/,Sidecar,carousel_container,2026-04-12 14:45:27+00:00,"Marabu Manam arrives in Chennai! A celebration of Tamil flavours, reimagined with depth, fire & soul of Sri Lanka. Curated by Chef Selva Sunitha — MasterChef India Season 1 Top 7 This limited-time pop-up brings together coastal influences, bold spice profiles, and stories rooted in tradition, served with a contemporary edge. 📍 Marina Mall, Chennai 📅 22nd – 26th April, 2026 👉 Book now on the Barbeque Nation app or website #MarabuManam #BarbequeNation #Chennai",553,45,0,0,"MarabuManam, BarbequeNation, Chennai",,,598,2026-04-12,Sunday,14,3
https://www.instagram.com/p/DXJYLXVGLbh/,Sidecar,carousel_container,2026-04-15 09:01:11+00:00,"Pune, an experience worth slowing down for. ✨ Presenting The Konkan Spice Table 🍲 A refined celebration of Maharashtrian cuisine—where coastal flavours meet timeless tradition, brought together with thoughtful finesse. Curated by Chef Shraddha Palande 👩‍🍳 (Times Power Food Creator, 2026), this limited-time menu captures the depth, warmth, and quiet elegance of Konkan’s culinary heritage. 📍 Westend Mall, Aundh, Pune 📅 24th – 28th April An intimate journey of flavour awaits. Reserve your table on the Barbeque Nation app or website. #KonkanSpiceTable #MaharashtrianCuisine #PuneDining #BarbequeNation",224,23,0,0,"KonkanSpiceTable, MaharashtrianCuisine, PuneDining, BarbequeNation",,,247,2026-04-15,Wednesday,9,4
https://www.instagram.com/p/DYBpwy6hRdt/,Video,clips,2026-05-07 05:34:07+00:00,"May is about to taste different 🔥 Something exciting is hitting your city—bold flavours, fresh ideas, and chefs you’ll want to keep an eye on 👀🍢 👨‍🍳 Chef Kenneth Gopinath — Bengaluru 👩‍🍳 Chef Kanak Khathuria — Hyderabad 👨‍🍳 Chef Anshmeet Singh — Chandigarh From Bengaluru to Hyderabad to Chandigarh, we’re bringing together new culinary vibes that are anything but ordinary. Get ready to discover, indulge, and keep coming back for more. 📍 Coming soon to your city Book your table on Barbeque Nation app or website. #BarbequeNation #Vibes #ComingSoon",144,14,6624,46676,"BarbequeNation, Vibes, ComingSoon",,,158,2026-05-07,Thursday,5,3
https://www.instagram.com/p/DV8cM-ekmap/,Image,feed,2026-03-16 11:54:54+00:00,"Where there’s Chicken Tikka, conversations never stop. 🔥 The perfect recipe for team bonding! Find your reason to meet at Barbeque Nation. Kyonki Milne Ki Bhookh, Acchi Bhookh Hai. ❤️ #MilneKiBhookh #BarbequeNation",52,2,0,0,"MilneKiBhookh, BarbequeNation",,,54,2026-03-16,Monday,11,2
https://www.instagram.com/p/DVjEbmgDD9K/,Video,clips,2026-03-06 15:26:37+00:00,"Caption :- MUST VISIT @barbequenation soon ❤️ Big Buffet :- 📍 Location: 💰 Lunch Price: ₹399 only 🍲 Menu: 30+ Veg & Non-Veg Dishes 🔥 Free Unlimited Sizzlers 🎉 Perfect Celebration Point (Birthdays, get-togethers & more) 📲 Extra Benefit: Cashback available on booking through the app . Location & contact details on reel screen 📺",3,7,14005,69099,,barbequenation,,10,2026-03-06,Friday,15,0
https://www.instagram.com/p/DWsfqzqAVAu/,Video,clips,2026-04-04 03:52:22+00:00,Just delivering what “best hospitality” looks like 🔥😌 #barbequenation #explorepage #hospitalitystaff #fyp #trending,363,11,21370,76424,"barbequenation, explorepage, hospitalitystaff, fyp, trending",,,374,2026-04-04,Saturday,3,5
https://www.instagram.com/p/DVgffzqDGqF/,Video,clips,2026-03-05 15:26:33+00:00,"Step into a world of southern flavors with The Southern Sangam, an exclusive pop-up curated by MasterChef India’s own Chef Suvarna Vijay Bagul. Witness the mastery behind the “Four Flavours of Dakshin” as Chef Suvarna brings her signature flair and soulful recipes to your table. It’s a limited-time celebration of South Indian heritage you won’t want to miss. 📍 Location: Barbeque Nation, Amanora Mall, Pune 📅 Date: 6th – 10th March, 2026 Experience the magic of the South! Reserve a table now via the Barbeque Nation app or the link in our bio. #barbequenation #foodpopup #southindianfood #masterchef #SouthernSangam",102,2,7258,37485,"barbequenation, foodpopup, southindianfood, masterchef, SouthernSangam",,,104,2026-03-05,Thursday,15,5
https://www.instagram.com/p/DVnu2QIEp4Q/,Video,clips,2026-03-08 10:54:14+00:00,"She ate doubt. She ate fear. She ate every “no” they served her. And today, she runs the show and rules the grill. 🔥 This Women’s Day, we celebrate the women who bring the fire to Barbeque Nation every single day. #SheAte #WomensDay #BarbequeNation",261,1,6653,36355,"SheAte, WomensDay, BarbequeNation",,,262,2026-03-08,Sunday,10,3
https://www.instagram.com/p/DVqkEcYjIr-/,Video,clips,2026-03-09 13:20:32+00:00,"Experience Maharashtra like never before with Konkan to Kolhapur. Chef Prachi Agarkar invites you to a specially curated feast at Barbeque Nation, bringing together the soul of the coastline and the warmth of the countryside. Come taste an amazing spread that celebrates the vibrant flavors of Maharashtra, from fresh coastal delicacies to the fiery spice of Kolhapur. 📍 Location: Barbeque Nation, Phoenix Marketcity, Kurla 📅 Date: 11th – 15th March, 2026 Come taste Maharashtra the way it’s meant to be! Reserve a table now via the Barbeque Nation app or website! #barbequenation #foodpopup #ChefPrachiAgarkar #konkan",263,32,13240,69810,"barbequenation, foodpopup, ChefPrachiAgarkar, konkan",,,295,2026-03-09,Monday,13,4
https://www.instagram.com/p/DWb9MAyjcFb/,Video,clips,2026-03-28 17:40:19+00:00,"KEM CHO AMDAVAD! Join Chef Yashita, an expert in Old Delhi Mughlai cuisine, as she brings alive the richness of Shahi Zaika – A Royal Mughlai Feast. 👑 And here’s what makes it truly special — indulge in rare & exquisite vegetarian Mughlai dishes, a side of Mughlai cuisine you don’t often get to experience. From indulgent gravies to delicately spiced kebabs, every bite is crafted to surprise. 🌿 📍 Venue: Nexus One Mall, Ahmedabad 📅 Dates: 3rd – 9th April, 2026 In collaboration with @chefp.in 👉 Book your table now on the Barbeque Nation website or app! Ahmedabad food lovers | Amdavad food scene | Mughlai food festival | Veg Mughlai dishes | Fine dining Ahmedabad",230,43,11949,60057,,chefp.in,,273,2026-03-28,Saturday,17,0
https://www.instagram.com/p/DVEPHLREuRC/,Video,clips,2026-02-22 16:04:05+00:00,"Discover the delicate flavours of Kashmiri Pandit cuisine with Chef Rajni Jinsi. ✨ From the light, aromatic comfort of Chicken Yakhni to the rich, soulful depth of Matsch (Mutton Kofta), each dish reflects generations of tradition and balance. Join us at Riwaayat-e-Kashmir at Crown Interiorz Mall 🗓️ 23rd – 27th February 📍 Crown Interiorz Mall, Faridabad Experience authentic flavours, thoughtfully prepared and beautifully presented. #RiwaayateKashmir #KashmiriPandit #barbequenation #faridabad",83,0,4332,28004,"RiwaayateKashmir, KashmiriPandit, barbequenation, faridabad",,,83,2026-02-22,Sunday,16,4
https://www.instagram.com/p/DVsTYgUDMvT/,Video,clips,2026-03-10 05:32:58+00:00,"Today is your last chance to experience the Southern Sangam! 🌶️⌛ Pune, the journey is coming to an end. Today is the final day to witness the “Four Flavours of Dakshin” curated by MasterChef India’s Chef Suvarna Vijay Bagul. If you haven’t tasted this bold, fire-kissed South Indian feast yet, now is the time! Don’t let these authentic flavors slip away once the day is over, the legacy travels on. 🍛👑 📍 Location: Barbeque Nation, Amanora Mall, Pune 📅 Last Day: Today, 10th March, 2026 Savor the tradition before it’s gone! Reserve a table now via the Barbeque Nation app or website! #barbequenation #foodpopup #southernsangam #chefsuvarna #pune",661,12,37093,96918,"barbequenation, foodpopup, southernsangam, chefsuvarna, pune",,,673,2026-03-10,Tuesday,5,5
https://www.instagram.com/p/DVsu-GrDN6C/,Video,clips,2026-03-10 09:30:00+00:00,"Experience a legacy passed down through three generations. Chef Prachi Agarkar brings you the authentic Maharashtrian flavors she learned from her mother, who learned them from her grandmother. From the “zanzanit” spice of Kolhapur to the soulful coastal recipes of Konkan, every dish is a piece of her history. 📍 Location: Barbeque Nation, Phoenix Marketcity, Kurla 📅 Date: 11th – 15th March, 2026 Savor the tradition before it’s gone! Reserve a table now via the Barbeque Nation app or website! #barbequenation #foodpopup #chefprachiagarkar #maharashtra",416,9,16424,64935,"barbequenation, foodpopup, chefprachiagarkar, maharashtra",,,425,2026-03-10,Tuesday,9,4
https://www.instagram.com/p/DVX5yp6De_p/,Video,clips,2026-03-02 07:22:15+00:00,"The ‘hmmmmm’ hits different after a hearty, unlimited feast. (Barbeque Nation, Celebration, Togetherness, love, Unlimited, Grills, Buffet)",87,1,7845,44639,,,,88,2026-03-02,Monday,7,0
https://www.instagram.com/p/DVG8wYtkjzb/,Video,clips,2026-02-23 17:21:10+00:00,"They thought South Indian food was predictable. Chef Rohit thought otherwise. “South Indian cuisine has never been limited. It’s bold, layered and endlessly versatile — you just have to let it evolve.” From crisp dosas layered with fiery chicken ghee roast to a tiramisu that surprised every table — this pop-up wasn’t about fusion for the sake of it. It was about breaking perception. At Barbeque Nation, we’re proud to host experiences that challenge the stereotype and celebrate the true depth of regional Indian flavours. If you were there, you witnessed it. If you missed it — this is your sign to never underestimate South Indian cuisine again. #DakshinExpress #SouthIndianFusion #BarbequeNation #ChefRohitGhosh",126,1,7667,30731,"DakshinExpress, SouthIndianFusion, BarbequeNation, ChefRohitGhosh",,,127,2026-02-23,Monday,17,4
https://www.instagram.com/p/DVVtGVYEzx_/,Video,clips,2026-03-01 10:53:34+00:00,"What does it really take to build a brand that people don’t just dine at but genuinely connect with? In this episode of Iconic Brand Stories, Tina Garg sits down with a leader from Barbeque Nation to unpack the strategy behind one of India’s most loved dining experiences. From customer engagement and experiential retail to storytelling and brand consistency, discover how BBQ Nation has built loyalty beyond just food. If you care about marketing, entrepreneurship, and building brands that create lasting impact, this conversation is packed with insights. Full episode out now. #IconicBrandStories #BarbequeNation #BrandBuilding #Entrepreneurship #MarketingStrategy RestaurantBranding IndianBrands FounderInsights",69,3,5119,29251,"IconicBrandStories, BarbequeNation, BrandBuilding, Entrepreneurship, MarketingStrategy",,,72,2026-03-01,Sunday,10,5
https://www.instagram.com/p/DVH4VzPk6S-/,Video,clips,2026-02-24 02:00:41+00:00,"Experience the authentic flavours of Kashmiri Pandit cuisine with Chef Rajni Jinsi. ✨ From the crisp, spice-kissed richness of Mutton Kabargah, to the delicate saffron notes of Chaman Kaliya, and the comforting, home-style warmth of Bandh Patra — every dish is rooted in tradition and crafted with care. Join us at Riwaayat-e-Kashmir at Crown Interiorz Mall 🗓️ 23rd – 27th February 📍 Crown Interiorz Mall, Faridabad Come savour recipes that celebrate heritage, balance, and the true essence of Kashmiri Pandit cuisine. #RiwaayateKashmir #ChefRajniJinsi #KashmiriCuisine #BarbequeNation #FaridabadEvents",71,20,5143,29200,"RiwaayateKashmir, ChefRajniJinsi, KashmiriCuisine, BarbequeNation, FaridabadEvents",,,91,2026-02-24,Tuesday,2,5
https://www.instagram.com/p/DVB1UpqkijA/,Video,clips,2026-02-21 17:39:19+00:00,"From the streets of Madras to the live grill 🔥 Chef Praveen Kumar brings Theeyil Thamizhan to Barbeque Nation — a fiery celebration of Tamil flavours, smoke-kissed spices, and stories served straight from the heart of the South. This isn’t just a pop-up, it’s a culinary journey crafted exclusively for Chennai. 🌶️🍃 📍 Grand Square Mall, Chennai 📅 18th – 22nd February 2026 Come experience bold Tamil flavours, signature creations, and grills that speak the language of fire. Book your table now on the Barbeque Nation app or website. #TheeyilThamizhan #BarbequeNation #ChennaiEvents #PopUpExperience",139,2,5329,25490,"TheeyilThamizhan, BarbequeNation, ChennaiEvents, PopUpExperience",,,141,2026-02-21,Saturday,17,4
https://www.instagram.com/p/DVc-VR0jJyo/,Image,feed,2026-03-04 06:41:16+00:00,"Splash into celebration mode 🍢✨ Where every plate is a burst of color and every bite feels like a party! ( Holi vibes, Holi, Barbeque Nation, BBQ dining, Colourful feast, Festival of flavours )",31,0,0,0,,,,31,2026-03-04,Wednesday,6,0
https://www.instagram.com/p/DVVPCNJDOZh/,Video,clips,2026-03-01 06:30:31+00:00,"At Barbeque Nation, every grill tells a story, every bite brings people closer, and every table turns into a celebration. Come, speak the flavour of fun. (Barbeque Nation, Celebration, Togetherness, Unlimited, Buffet, Grill)",69,1,5080,26762,,,,70,2026-03-01,Sunday,6,0
https://www.instagram.com/p/DWQw2fBDaFb/,Image,feed,2026-03-24 09:28:10+00:00,"Scene set hai, table loaded hai… bas entry aapki baaki hai. 😎 #barbequenation #barbequevibes #dhurandhar2 #dhurandhartherevenge [mere bachche, dhurandhar2, dhurandhar]",675,22,0,0,"barbequenation, barbequevibes, dhurandhar2, dhurandhartherevenge",,,697,2026-03-24,Tuesday,9,4
https://www.instagram.com/p/DVbjF7ZjT3s/,Sidecar,carousel_container,2026-03-03 17:20:07+00:00,"We’re bringing Maharashtra’s boldest flavours under one roof with Chef Prachi Agarkar, Times Best Female Food Creator 2025 — for a feast that’s coastal, fiery, and unapologetically authentic. From spicy Kolhapuri favourites to rich Konkan curries, this limited-edition spread is a celebration of everything you love about Maharashtrian cuisine. 📍 Barbeque Nation, Phoenix Marketcity, Kurla 📅 11th – 15th March, 2026 Five days. Countless flavours. One epic feast at Barbeque Nation. Tag your foodie gang and book your table now! #KonkanToKolhapur #BarbequeNation #MaharashtrianFood #MumbaiFoodies #FoodFestival",370,17,0,0,"KonkanToKolhapur, BarbequeNation, MaharashtrianFood, MumbaiFoodies, FoodFestival",,,387,2026-03-03,Tuesday,17,5
https://www.instagram.com/p/DV1RK2ojTpr/,Video,clips,2026-03-13 17:05:01+00:00,"Can you see this crowd? Mumbai has fallen in love! 🌊🔥👯‍♀️ The response to Konkan to Kolhapur at Kurla has been absolutely overwhelming! From Chef Prachi Agarkar’s family recipes to the “super hit” flavors seen on MasterChef, everyone is here to grab a seat at this Maharashtrian feast. Whether it’s the signature Thecha Paneer or the innovative Coconut Jaggery Parfait, the vibes are unmatched! 📍 Location: Barbeque Nation, Phoenix Marketcity, Kurla 📅 Only 2 Days Left! (Pop-up ends 15th March) Savor the tradition before it’s gone! Reserve a table now via the Barbeque Nation app or website. #barbequenation #foodpopup #chefprachiagarkar #maharashtra",458,19,18290,61970,"barbequenation, foodpopup, chefprachiagarkar, maharashtra",,,477,2026-03-13,Friday,17,4
https://www.instagram.com/p/DVoZ8OBDA-_/,Image,feed,2026-03-08 17:14:32+00:00,"When the Nation grills, victory gets served 🇮🇳🔥 #teamindia🇮🇳 #barbequenation #t20worldcup2026 #bleedblue",102,3,0,0,"teamindia🇮🇳, barbequenation, t20worldcup2026, bleedblue",,,105,2026-03-08,Sunday,17,4
https://www.instagram.com/p/Da7hT0Eh_NV/,Video,clips,2026-07-18 09:58:05+00:00,"Just 1 Day Left! Your last chance to experience The Nawab's Table with Chef Aditya Sahu—an exclusive culinary showcase where Mughlai classics meet contemporary craftsmanship. 📍 Barbeque Nation, Fun Republic, Lokhandwala, Mumbai 📅 Ends Tomorrow | 19th July, 2026 Reserve your table now on the Barbeque Nation App or Website, or call 08069026720. #BarbequeNation #Mumbai Mumbai food festival | Mumbai chef pop up | Mughlai food Mumbai | Lokhandwala restaurants | Andheri West restaurants | Buffet in Mumbai | Unlimited buffet Mumbai",162,22,5616,38590,"BarbequeNation, Mumbai",,,184,2026-07-18,Saturday,9,2
https://www.instagram.com/p/DZUJid5Bt8O/,Video,clips,2026-06-08 06:29:01+00:00,"Only 2 Days Left, Lucknow! Nawabo ke Shehar mein le aayi hoon Bihar Kitchens ka swaad — and the response has been incredible! 🤎🍲 Don't miss your chance to experience BHANSA, a celebration of Bihar's rich culinary heritage curated by the award-winning Chef Rachnaa Prasad. From rustic home-style favourites to regional delicacies packed with flavour, every dish tells a story. 📍 Phoenix United Mall, Alambagh, Lucknow 📅 Till 9th June, 2026 Tag your foodie gang 👇 and book your table now on the Barbeque Nation app or website. #Bhansa #BihariCuisine #Lucknow #BarbequeNation",171,6,7201,44351,"Bhansa, BihariCuisine, Lucknow, BarbequeNation",,,177,2026-06-08,Monday,6,4
https://www.instagram.com/p/DU-2yEwEqg3/,Video,clips,2026-02-20 13:56:01+00:00,"From the first fold of the momo to the last bite of Sel Roti, Kolkata showed up for the true Haat to Thaali ❤️ For 7 unforgettable days, Barbeque Nation Park Street turned into a Himalayan kitchen — where Sadheko Momo, Alu Dum, Chicken Curry with timboor, and Mula ko Achar became the heroes of your table With Chef Arati Thapa bringing stories from the mountains to your thaali, this wasn’t just a pop-up — it was a celebration of togetherness, warmth, and bold Himalayan flavours To everyone who joined us between 9th–15th February — thank you for making it magical. And if you missed it… tell us in the comments if we should bring Nepal back to Kolkata 🇳🇵🔥 #HaatToThaali #BarbequeNation",234,16,5143,24374,"HaatToThaali, BarbequeNation",,,250,2026-02-20,Friday,13,2
https://www.instagram.com/p/DU49CJCEgHh/,Image,feed,2026-02-18 06:53:25+00:00,"Perfect excuse to meet? This creamy, chilled, melt-in-your-mouth kulfi. 🍨💛 Find your reason to meet at Barbeque Nation. Kyon ki milne ki bhookh acchi bhookh hai. 🤗 #MilneKiBhookh #BarbequeNation",33,1,0,0,"MilneKiBhookh, BarbequeNation",,,34,2026-02-18,Wednesday,6,2
https://www.instagram.com/p/DU8KUafkgqR/,Video,clips,2026-02-19 12:47:43+00:00,"This February, we bring you a culinary story straight from the heart of Kashmir. ✨ Presenting Riwaayat-e-Kashmir – A Kashmiri Pandit Culinary Journey, curated and led by Chef Rajni Jinsi, an expert in authentic Kashmiri Pandit cuisine. From the soulful warmth of Chicken Yakhni to the richness of Matsch (Mutton Kofta) and the comforting flavours of Chaman Kaliya, every dish on this limited-period menu carries tradition, legacy and love. Join us as Chef Rajni shares the essence of generations through every bite. 📅 23rd – 28th February, 2026 📍 Crown Interiorz Mall, Faridabad Book Your Table Today on the Barbeque Nation website or app #RiwaayatEKashmir #BarbequeNation #KashmiriPanditCuisine #FoodFestival #FaridabadFoodies",132,1,3751,19985,"RiwaayatEKashmir, BarbequeNation, KashmiriPanditCuisine, FoodFestival, FaridabadFoodies",,,133,2026-02-19,Thursday,12,5
https://www.instagram.com/p/DU8NZQTjG42/,Image,feed,2026-02-19 13:14:06+00:00,"From chaats to sizzling chicken starters to comforting daal chawal, one place where three generations happily share the same table 😋✨️ ( Barbeque Nation, Celebration, Togetherness, Trending, trend , First in my bloodline )",35,2,0,0,,,,37,2026-02-19,Thursday,13,0
https://www.instagram.com/p/DU56cuajNtG/,Sidecar,carousel_container,2026-02-18 15:50:01+00:00,"Riwaayat-e-Kashmir brings you an authentic Kashmiri Pandit culinary journey curated by Chef Rajni Jinsi, where every dish carries legacy, warmth, and soul. A legacy served for a limited time be part of the experience. 🍽️✨ 📍 Location: Barbeque Nation, Crown Interiorz Mall, Faridabad 📅 Date: 23rd – 28th February, 2026 Book you table today on the Barbeque Nation website or app #barebequenation #kashmirfood #foodpopup #limitedfood #Riwaayat-e-Kashmir",75,0,0,0,"barebequenation, kashmirfood, foodpopup, limitedfood, Riwaayat-e-Kashmir",,,75,2026-02-18,Wednesday,15,5
https://www.instagram.com/p/DU19f5XCOsO/,Video,clips,2026-02-17 03:05:49+00:00,"Final boarding call for The Dakshin Express: Journey between Rasam & Roast. 🔥 Today, 17th February 2026, is the last day of this exclusive pop-up at Barbeque Nation, Ghodbunder Road. One final chance to savour the bold rasams, fiery roasts, and everything in between. No second service. Just tonight. 📍 Barbeque Nation – Ghodbunder Road 📅 17th February 2026 Reserve your table now and take the last ride. #TheDakshinExpress #RasamAndRoast #SouthIndianFusion #BarbequeNation",85,3,4488,21854,"TheDakshinExpress, RasamAndRoast, SouthIndianFusion, BarbequeNation",,,88,2026-02-17,Tuesday,3,4
https://www.instagram.com/p/DUzu5sbEtf2/,Video,clips,2026-02-16 06:17:50+00:00,"Zero Civic Sense? We're SORRY but, we just couldn't hold back on this fusion south indian curated by @_rohit_ghosh The journey from Rasam to Roast is soon going to be over so all aboard on the Dakshin Express! 🗓️ 13th - 17th February, 2026 📍 Ghodbunder Road, Mumbai Book your seat today on the barbeque nation app or website! #BarbequeNation #FusionSouthIndian",1469,16,45074,119028,"BarbequeNation, FusionSouthIndian",_rohit_ghosh,,1485,2026-02-16,Monday,6,2
https://www.instagram.com/p/DVAu_I_jauT/,Video,clips,2026-02-21 07:26:23+00:00,"In Bangla, there’s a word called Pet Pujo. And the moment you hear it? Jibe jol chole ashe. Maa’er haather ranna flashes before your eyes. And someone is definitely saying, “Eee baba, arektu naao!” 😌 But this time… we’re taking Pet Pujo to the Rajbaris of Bengal. Chef Suraj Thapa brings you The Royal Bengal Table: Stories of Bengal’s Rajbaris 📍 Barbeque Nation, Sarjapura Road 📅 25th Feb – 1st March Ei experience ta miss korle regret korben. Book your table now on the Barbeque Nation app or website. #PetPujo #RajbariRanna #Bengali #BengaliFlavours #BarbequeNation",275,21,6772,40493,"PetPujo, RajbariRanna, Bengali, BengaliFlavours, BarbequeNation",,,296,2026-02-21,Saturday,7,5
https://www.instagram.com/p/DUaC4PQEuum/,Video,clips,2026-02-06 06:49:19+00:00,"Pehle kya pighlega, friend ka dil ya faloode wali kulfi? 🍨💛 Miloge toh jaanoge. Toh Barbeque Nation mein zaroor miliye kyunki ‘Milne ki bhookh acchi bhookh hai.’ 🤗 #MilneKiBhookh #BarbequeNation",492,74,25298,78597,"MilneKiBhookh, BarbequeNation",,,566,2026-02-06,Friday,6,2
https://www.instagram.com/p/DUSytfOjd10/,Sidecar,carousel_container,2026-02-03 11:12:01+00:00,"Kolkata, get ready for a Himalayan Takeover! 🏔️🔥 Chef Arati Thapa is bringing the magic of Boju’s Kitchen to Barbeque Nation. Authentic flavors, traditional techniques, and stories from the hills all on one plate. 📍 Park Centre Building, Park Street, Kolkata 🗓️ 9th - 15th Feb Book your table now on the Barbeque Nation website or app.",112,0,0,0,,,,112,2026-02-03,Tuesday,11,0
https://www.instagram.com/p/DUptqdSkiSb/,Video,clips,2026-02-12 08:50:49+00:00,"Serving from tomorrow, Chef Rohit Ghosh brings his signature flair to your plate — and trust us, you’ll want front-row seats. 🔥 From bold South Indian fusion to indulgent comfort classics, every dish is crafted to surprise, spice, and satisfy. This isn’t just a menu — it’s a flavour-packed experience designed for food lovers who crave something unforgettable. ✨ 13th - 17th February, 2026 📍 Only at Barbeque Nation, Ghodbunder Road 📅 Starting tomorrow Book you table today on the Barbeque Nation app or website. #ChefRohitGhosh #ChefPopUp #SouthIndianFusion #FoodPopUp #BarbequeNation",911,59,43592,139782,"ChefRohitGhosh, ChefPopUp, SouthIndianFusion, FoodPopUp, BarbequeNation",,,970,2026-02-12,Thursday,8,5
https://www.instagram.com/p/DVOKZn-Em6j/,Sidecar,carousel_container,2026-02-26 12:34:13+00:00,"Four states. Four bold flavours. One unforgettable Sangam. 🌶️🔥 Presenting The Southern Sangam – The Four Flavours of Dakshin with Chef Suvarna Vijay Bagul, MasterChef India S7 2nd Runner Up. Watch her bring together the iconic tastes of Telangana, Andhra, Karnataka & Kerala in a celebration that breaks every stereotype of South Indian cuisine. 📅 6th – 10th March 2026 📍 Amanora Mall, Pune Come hungry. Leave amazed. Reserve your table now – limited days only! 🍽️✨ #TheSouthernSangam #FourFlavoursOfDakshin #BarbequeNation #PuneFoodies #SouthIndianFusion",320,33,0,0,"TheSouthernSangam, FourFlavoursOfDakshin, BarbequeNation, PuneFoodies, SouthIndianFusion",,,353,2026-02-26,Thursday,12,5
https://www.instagram.com/p/DUVT-smDcvc/,Image,feed,2026-02-04 10:41:15+00:00,"Cheers to speed, skill, and victory!🏎🏆 Congratulations @ishaanmadesh MRF Formula 2000, 2025 Champion",123,1,0,0,,ishaanmadesh,,124,2026-02-04,Wednesday,10,0
https://www.instagram.com/p/DVdqZOnDJLQ/,Video,clips,2026-03-04 13:03:16+00:00,"A taste of Bengal that felt just like home. 🏠❤️ Guests at our Sarjapura Road, Bengaluru; experienced The Royal Bengal Table as a nostalgic journey back to their roots. Curated by Chef Suraj Thapa, the spread brought together comforting flavours and timeless Bengali classics that won hearts with their honesty and warmth. From the simple comfort of Aloo Posto to the rich aroma of Chicken Pulao, every dish celebrated the soul and heritage of Bengali cuisine. #barbequenation #RoyalBengalTable #TasteOfBengal #BarbequeNation #KolkataCuisine",289,11,6754,37284,"barbequenation, RoyalBengalTable, TasteOfBengal, BarbequeNation, KolkataCuisine",,,300,2026-03-04,Wednesday,13,5
https://www.instagram.com/p/DUntWqMEuYz/,Image,feed,2026-02-11 14:09:18+00:00,Barbeque Nation's official statement on service charge. #OfficialStatement #BarbequeNation,1153,40,0,0,"OfficialStatement, BarbequeNation",,,1193,2026-02-11,Wednesday,14,2
https://www.instagram.com/p/DT9j87DEnyZ/,Video,clips,2026-01-26 05:19:40+00:00,"The rights written for us years ago shape every little moment we live today. This Republic Day, gather around the table, dine out with your loved ones, and celebrate the spirit of India.🇮🇳 ( Barbeque Nation, Republic day, Togetherness)",113,1,5154,25608,,,,114,2026-01-26,Monday,5,0
